0011213024783;http://world-en.openfoodfacts.org/product/0011213024783/spartan-pure-premium-orange-juice-orange;usda-ndb-import;1489143953;2017-03-10T11:05:53Z;1587635764;2020-04-23T09:56:04Z;Spartan, pure premium orange juice, orange;;;;;Spartan;spartan;Plant-based foods and beverages, Beverages, Plant-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;100% orange juice.;;;;;;1 CONTAINER (400 ml);400;;0;;;;0;;;0;;;;;1;Beverages;Unsweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:plant-based-beverages;Plant-based beverages;;;;;;;;201;201;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;9.25;;;;;;;;;;;;0.75;;;;0;0;;;;;;;0.03;0;0.000025;0.0003;0.00005;;0.00002;;;;;;0.19;;0.01;0.01;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213024790;http://world-en.openfoodfacts.org/product/0011213024790/spartan-pure-premium-orange-juice;usda-ndb-import;1489143951;2017-03-10T11:05:51Z;1587635763;2020-04-23T09:56:03Z;Spartan, pure premium orange juice;;;;;Spartan;spartan;Plant-based foods and beverages, Beverages, Plant-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;100% orange juice, tricalcium phosphate, calcium lactate, vitamin d3.;;;;;;1 CONTAINER (400 ml);400;;1;;en:e327;E327 - Calcium lactate;0;;;0;;;;;1;Beverages;Unsweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:plant-based-beverages;Plant-based beverages;;;;;;;;201;201;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.25;9.25;;;;;;;;;;;;0.75;;;;0;0;;;;0.000001125;;;0.03;0;0.000025;0.0003;0.00005;;0.00002;;;;;;0.19;;0.15;0.01;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213024868;http://world-en.openfoodfacts.org/product/0011213024868/spartan-squeezable-jelly-grape;usda-ndb-import;1489068297;2017-03-09T14:04:57Z;1587581877;2020-04-22T18:57:57Z;Spartan, squeezable jelly, grape;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Spreads, Breakfasts, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves;en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:breakfasts,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves;Plant-based foods and beverages,Plant-based foods,Spreads,Breakfasts,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves;;;;;;;;;;;;;;;United States;en:united-states;United States;Concord grape juice( water and concord grape juice concentrate), corn syrup, high fructose corn syrup, fruit pectin, citric acid, sodium citrate.;;;;;;1 Tbsp (20 g);20;;3;;en:e330,en:e331,en:e440,en:e440i;E330 - Citric acid,E331 - Sodium citrates,E440 - Pectins,E440i - Pectin;0;;;0;;;;;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:fruit-and-vegetable-preserves;Fruit and vegetable preserves;;;;;;;;1046;1046;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;40;;;;;;;;;;;;0;;;;0.125;0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213024875;http://world-en.openfoodfacts.org/product/0011213024875/spartan-squeezable-spread-strawberry;usda-ndb-import;1489068295;2017-03-09T14:04:55Z;1587581875;2020-04-22T18:57:55Z;Spartan, squeezable spread, strawberry;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Spreads, Breakfasts, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves;en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:breakfasts,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves;Plant-based foods and beverages,Plant-based foods,Spreads,Breakfasts,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves;;;;;;;;;;;;;;;United States;en:united-states;United States;Strawberries, corn syrup, high fructose corn syrup, sugar, contains 2% or less of: pectin, citric acid, elderberry juice concentrate added for color, natural flavor.;;;;;;1 Tbsp (20 g);20;;2;;en:e330,en:e440,en:e440i;E330 - Citric acid,E440 - Pectins,E440i - Pectin;0;;;0;;;;;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:fruit-and-vegetable-preserves;Fruit and vegetable preserves;;;;;;;;1046;1046;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;45;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213024929;http://world-en.openfoodfacts.org/product/0011213024929/sloppy-joe-sauce-spartan;usda-ndb-import;1489061670;2017-03-09T12:14:30Z;1587577603;2020-04-22T17:46:43Z;Sloppy Joe Sauce;;;;;Spartan;spartan;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato puree (water, tomato paste), high fructose corn syrup, vinegar, salt, brown sugar, dehydrated onion, dehydrated green and red bell peppers, worcestershire sauce solids (molasses, vinegar, corn syrup, salt, caramel color, garlic, sugar, spices, tamarind, natural flavor), tomato fiber, dehydrated garlic, mesquite smoke flavor, xanthan gum, natural flavors.;;;;;;0.25 cup (63 g);63;;2;;en:e150c,en:e415;E150c - Ammonia caramel,E415 - Xanthan gum;0;;;0;;;9;c;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:sauces;Sauces;;;;;;;;331;331;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;19.05;14.29;;;;;;;;;1.6;;;1.59;;;;1.6275;0.651;;0.0001428;;;;;0.0038;;;;;;;;;;;;;;0.032;;0.00114;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;
0011213024936;http://world-en.openfoodfacts.org/product/0011213024936/sloppy-joe-sauce-spartan;usda-ndb-import;1489061669;2017-03-09T12:14:29Z;1489061669;2017-03-09T12:14:29Z;Sloppy Joe Sauce;;;;;Spartan;spartan;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato puree (water, tomato paste), sugar, distilled vinegar, less than 2% of: salt, soluble corn fiber, dehydrated onions, dehydrated green and red bell peppers, tomato fiber, chili peppers, natural flavors, sea salt, spices, xanthan gum, dehydrated garlic.;;;;;;64 g (0.25 cup);64;;1;;en:e415;E415 - Xanthan gum;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;230;230;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;12.5;7.81;;;;;;;;;4.7;;;1.56;;;;0.53594;0.214376;;0.0001875;;;;;0.0094;;;;;;;;;;;;;;0.031;;0.00112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213024943;http://world-en.openfoodfacts.org/product/0011213024943/spartan-tomato-ketchup-spartan-stores-distribution-llc;usda-ndb-import;1489060699;2017-03-09T11:58:19Z;1587576958;2020-04-22T17:35:58Z;Spartan, tomato ketchup;;;;;Spartan Stores Distribution  Llc.;spartan-stores-distribution-llc;Groceries, Sauces, Tomato sauces, Ketchup;en:groceries,en:sauces,en:tomato-sauces,en:ketchup;Groceries,Sauces,Tomato sauces,Ketchup;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato concentrate, high fructose corn syrup, distilled vinegar, corn syrup, salt, less than 2% of: spice, onion powder, natural flavors;;;;;;1 Tbsp (17 g);17;;0;;;;0;;;0;;;16;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:ketchup;Ketchup;;;;;;;;494;494;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;29.41;23.53;;;;;;;;;;;;0;;;;2.3525;0.941;;0.0001764;;;;;0.0071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0011213024950;http://world-en.openfoodfacts.org/product/0011213024950/spartan-tomato-ketchup;usda-ndb-import;1489069193;2017-03-09T14:19:53Z;1587582518;2020-04-22T19:08:38Z;Spartan, tomato ketchup;;;;;Spartan;spartan;Groceries, Sauces, Tomato sauces, Ketchup;en:groceries,en:sauces,en:tomato-sauces,en:ketchup;Groceries,Sauces,Tomato sauces,Ketchup;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato concentrate, high fructose corn syrup, distilled vinegar, corn syrup, salt, less than 2% of:spice, onion powder, natural flavors.;;;;;;1 Tbsp (17 g);17;;0;;;;0;;;0;;;16;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:ketchup;Ketchup;;;;;;;;494;494;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;29.41;23.53;;;;;;;;;0;;;0;;;;2.3525;0.941;;0.0001764;;;;;0.0071;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0011213025032;http://world-en.openfoodfacts.org/product/0011213025032/spartan-light-fat-free-yogurt-cherry-vanilla;usda-ndb-import;1489064160;2017-03-09T12:56:00Z;1587579154;2020-04-22T18:12:34Z;Spartan, light fat free yogurt, cherry, vanilla;;;;;Spartan;spartan;Dairies, Fermented foods, Fermented milk products, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured pasteurized grade a nonfat milk, water, modified food starch, fructose, cherries, natural flavor, carrageenan, pectin, citric acid, vanilla extract, calcium phosphate, potassium sorbate (to maintain freshness), sucralose, acesulfame potassium, blue 1, red 40, vitamin a palmitate, vitamin d3.;;;;;;1 CONTAINER (170 g);170;;8;;en:e129,en:e133,en:e202,en:e330,en:e407,en:e440,en:e440i,en:e950,en:e955;E129 - Allura red ac,E133 - Brilliant blue FCF,E202 - Potassium sorbate,E330 - Citric acid,E407 - Carrageenan,E440 - Pectins,E440i - Pectin,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;0;b;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:yogurts;Yogurts;;;;;;;;247;247;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.003;10.59;7.65;;;;;;;;;0;;;2.94;;;;0.125;0.05;;0.0001764;;0.000001175;;;0;;0.0001;;;;;;;0.000235;;;0.159;;0.118;0.088;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011213025049;http://world-en.openfoodfacts.org/product/0011213025049/fat-free-light-yogurt-spartan;usda-ndb-import;1489063467;2017-03-09T12:44:27Z;1587578686;2020-04-22T18:04:46Z;Fat Free Light Yogurt;;;;;Spartan;spartan;Dairies, Fermented foods, Fermented milk products, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured pasteurized grade a nonfat milk, water, fructose, modified food starch, strawberries, natural flavor, citric acid, carrageenan, pectin, calcium phosphate, potassium sorbate (to maintain freshness), sucralose, acesulfame potassium, red 40, vitamin a palmitate, vitamin d3.;;;;;;1 CONTAINER (170 g);170;;7;;en:e129,en:e202,en:e330,en:e407,en:e440,en:e440i,en:e950,en:e955;E129 - Allura red ac,E202 - Potassium sorbate,E330 - Citric acid,E407 - Carrageenan,E440 - Pectins,E440i - Pectin,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;0;b;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:yogurts;Yogurts;;;;;;;;247;247;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.003;10.59;7.65;;;;;;;;;0;;;2.94;;;;0.125;0.05;;0.0001764;;0.000001175;;;0;;0.00015;;;;;;;0.000235;;;0.159;;0.118;0.088;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011213025056;http://world-en.openfoodfacts.org/product/0011213025056/original-yogurt-lemon-spartan;usda-ndb-import;1489063466;2017-03-09T12:44:26Z;1587578686;2020-04-22T18:04:46Z;Original yogurt, lemon;;;;;Spartan;spartan;Dairies, Fermented foods, Fermented milk products, Yogurts, Low-fat yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts,en:low-fat-yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts,Low-fat yogurts;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured pasteurized grade a low fat milk, sugar, water, modified food starch, calcium phosphate, natural flavor, orange solids, pectin, carrageenan, citric acid, potassium sorbate (to maintain freshness), vitamin a palmitate, vitamin d3.;;;;;;6 ONZ (170 g);170;;4;;en:e202,en:e330,en:e407,en:e440,en:e440i;E202 - Potassium sorbate,E330 - Citric acid,E407 - Carrageenan,E440 - Pectins,E440i - Pectin;0;;;0;;;3;c;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:low-fat-yogurts;Low-fat yogurts;;;;;;;;393;393;;0.88;0.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.003;18.24;15.88;;;;;;;;;0;;;2.94;;;;0.1175;0.047;;0.0001323;;0.000001175;;;0;;0.0001;;;;;;;0.000235;;;0.141;;0.265;0.176;0;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
0011213025117;http://world-en.openfoodfacts.org/product/0011213025117/grill-style-beans-spartan;usda-ndb-import;1489062783;2017-03-09T12:33:03Z;1587578250;2020-04-22T17:57:30Z;Grill Style Beans;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Legumes and their products, Canned foods, Legumes, Canned plant-based foods, Canned legumes, Canned common beans;en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:canned-foods,en:legumes,en:canned-plant-based-foods,en:canned-legumes,en:canned-common-beans;Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Canned plant-based foods,Canned legumes,Canned common beans;;;;;;;;;;;;;;;United States;en:united-states;United States;Prepared white beans, water, brown sugar, contains less than 2%: onions, cornstarch modified, salt, tomato puree (tomato paste, water), caramel color, maltodextrin (from corn), onion powder, natural bourbon flavor (includes smoke flavor), citric acid, vinegar, garlic powder, spice.;;;;;;0.5 cup (130 g);130;;2;;en:e150c,en:e330;E150c - Ammonia caramel,E330 - Citric acid;0;;;0;;;0;b;4;Cereals and potatoes;Legumes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:canned-common-beans;Canned common beans;;;;;;;;481;481;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;24.62;10.77;;;;;;;;;5.4;;;4.62;;;;0.905;0.362;;0;;;;;0;;;;;;;;;;;;0.277;;0.046;;0.00138;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011213025124;http://world-en.openfoodfacts.org/product/0011213025124/grill-style-beans-spartan;usda-ndb-import;1489062783;2017-03-09T12:33:03Z;1587578250;2020-04-22T17:57:30Z;Grill Style Beans;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Legumes and their products, Canned foods, Legumes, Canned plant-based foods, Canned legumes, Canned common beans;en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:canned-foods,en:legumes,en:canned-plant-based-foods,en:canned-legumes,en:canned-common-beans;Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Canned plant-based foods,Canned legumes,Canned common beans;;;;;;;;;;;;;;;United States;en:united-states;United States;Prepared white beans, water, brown sugar, contains less than 2%: onions, green peppers, salt, tomato paste, cornstarch modified, mustard bran, caramel color, apple cider vinegar, onion powder, natural molasses flavor, spice, vinegar, garlic powder, natural smoke flavor.;;;;;;0.5 cup (130 g);130;;1;;en:e150c;E150c - Ammonia caramel;0;;;0;;;0;b;4;Cereals and potatoes;Legumes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:canned-common-beans;Canned common beans;;;;;;;;577;577;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;28.46;13.85;;;;;;;;;5.4;;;5.38;;;;0.9625;0.385;;0;;;;;0;;;;;;;;;;;;0.285;;0.046;;0.00138;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
