0027815000704;http://world-en.openfoodfacts.org/product/0027815000704/original-meatballs-armour;usda-ndb-import;1489066551;2017-03-09T13:35:51Z;1587580740;2020-04-22T18:39:00Z;Original Meatballs;;;;;Armour;armour;Meats, Frozen foods, Frozen meats;en:meats,en:frozen-foods,en:frozen-meats;Meats,Frozen foods,Frozen meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Pork, mechanically separated chicken, water, textured soy flour, breadcrumbs (wheat flour, bleached wheat flour, leavening [sodium bicarbonate, sodium aluminum phosphate], dextrose), soy protein concentrate, contains 2% or less of beef, salt, dehydrated onion, flavorings, sodium phosphates, sugar, caramel color, citric acid.;;;;;;6 MEATBALLS (85 g);85;;4;;en:e150c,en:e330,en:e500,en:e500ii,en:e541;E150c - Ammonia caramel,E330 - Citric acid,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E541 - Sodium aluminium phosphate;0;;;0;;;19;e;4;Fish Meat Eggs;Meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Smithfield Packaged Meats Corp.;en:frozen-meats;Frozen meats;;;;;;;;1377;1377;;27.06;9.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.041;7.06;1.18;;;;;;;;;1.2;;;15.29;;;;1.795;0.718;;0;;;;;0;;;;;;;;;;;;;;0.118;;0.00169;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;
0027815000711;http://world-en.openfoodfacts.org/product/0027815000711/italian-style-meatballs-armour;usda-ndb-import;1489066551;2017-03-09T13:35:51Z;1587580740;2020-04-22T18:39:00Z;Italian Style Meatballs;;;;;Armour;armour;Meats, Frozen foods, Frozen meats;en:meats,en:frozen-foods,en:frozen-meats;Meats,Frozen foods,Frozen meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Pork, mechanically separated chicken, water, textured soy flour, bread crumbs (wheat flour, bleached wheat flour, leavening [sodium bicarbonate, sodium aluminum phosphate], dextrose), soy protein concentrate, contains 2% or less of: beef, salt, parmesan and romano cheeses (cow's milk, part-skim cow's milk, cheese cultures, salt, enzymes), dehydrated parsley, flavorings.;;;;;;6 MEATBALLS (85 g);85;;2;;en:e500,en:e500ii,en:e541;E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E541 - Sodium aluminium phosphate;0;;;0;;;20;e;4;Fish Meat Eggs;Meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Smithfield Packaged Meats Corp.;en:frozen-meats;Frozen meats;;;;;;;;1427;1427;;28.24;10.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.059;4.71;0;;;;;;;;;0;;;15.29;;;;1.4875;0.595;;0;;;;;0;;;;;;;;;;;;;;0.118;;0.00169;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0027815000735;http://world-en.openfoodfacts.org/product/0027815000735/armour-beef-meatballs;usda-ndb-import;1489066509;2017-03-09T13:35:09Z;1587580716;2020-04-22T18:38:36Z;Armour, beef meatballs;;;;;Armour;armour;Meats, Frozen foods, Frozen meats;en:meats,en:frozen-foods,en:frozen-meats;Meats,Frozen foods,Frozen meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Beef, water, textured soy flour, bread crumbs (wheat flour, bleached wheat flour, leavening [sodium bicarbonate, sodium aluminum phosphate], dextrose), soy protein concentrate, contains 2% or less of salt dehydrated onion, spices, sodium phosphate, sugar, flavorings, citric acid, caramel color.;;;;;;6 MEATBALLS (85 g);85;;4;;en:e150c,en:e330,en:e500,en:e500ii,en:e541;E150c - Ammonia caramel,E330 - Citric acid,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E541 - Sodium aluminium phosphate;0;;;0;;;20;e;4;Fish Meat Eggs;Meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Armour-Eckrich Meats LLC;en:frozen-meats;Frozen meats;;;;;;;;1527;1527;;32.94;14.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.059;4.71;0;;;;;;;;;1.2;;;11.76;;;;1.795;0.718;;0;;;;;0;;;;;;;;;;;;;;0.047;;0.00127;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0027815001114;http://world-en.openfoodfacts.org/product/0027815001114/skinless-smoked-sausage-eckrich;usda-ndb-import;1489058420;2017-03-09T11:20:20Z;1587575310;2020-04-22T17:08:30Z;Skinless Smoked Sausage;;;;;Eckrich;eckrich;Meats, Prepared meats, Sausages, Smoked sausages;en:meats,en:prepared-meats,en:sausages,en:smoked-sausages;Meats,Prepared meats,Sausages,Smoked sausages;;;;;;;;;;;;;;;United States;en:united-states;United States;Meat ingredients (pork, beef), mechanically separated turkey, water, corn syrup, contains 2% or less of dextrose, flavorings, autolyzed yeast, modified food starch, mechanically separated chicken, monosodium glutamate, potassium and sodium lactate, salt, sodium diacetate, sodium nitrite, sodium phosphate, vitamin c (ascorbic acid).;;;;;;2 ONZ (56 g);56;;4;;en:e250,en:e262,en:e262ii,en:e325,en:e621;E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E325 - Sodium lactate,E621 - Monosodium glutamate;0;;;0;;;24;e;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Smithfield Packaged Meats Corp.;en:smoked-sausages;Smoked sausages;;;;;;;;1343;1343;;26.79;10.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.062;7.14;7.14;;;;;;;;;0;;;10.71;;;;2.1875;0.875;;0;;;;;0;;;;;;;;;;;;;;0.036;;0.00064;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0027815001176;http://world-en.openfoodfacts.org/product/0027815001176/old-fashion-loaf-eckrich;usda-ndb-import;1489068981;2017-03-09T14:16:21Z;1587582362;2020-04-22T19:06:02Z;Old Fashion Loaf;;;;;Eckrich;eckrich;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Pork, water, mechanically separated chicken. turkey, nonfat dry milk, salt, contains 2% or less of beef, dextrose, flavorings, granulated onion, modified food starch, potassium lactate, sodium diacetate, sodium lactate, sodium nitrite, sodium phosphates, vitamin c (ascorbic acid).;;;;;;1 SLICE (28 g);28;;4;;en:e250,en:e262,en:e262ii,en:e325,en:e326;E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E325 - Sodium lactate,E326 - Potassium lactate;0;;;0;;;20;e;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Armour-Eckrich Meats LLC;en:prepared-meats;Prepared meats;;;;;;;;1046;1046;;21.43;7.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;3.57;3.57;;;;;;;;;0;;;10.71;;;;2.6775;1.071;;0;;;;;0;;;;;;;;;;;;;;0.071;;0.00129;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0027815001183;http://world-en.openfoodfacts.org/product/0027815001183/pickle-loaf-eckrich;usda-ndb-import;1489068980;2017-03-09T14:16:20Z;1587582361;2020-04-22T19:06:01Z;Pickle Loaf;;;;;Eckrich;eckrich;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Mechanically separated chicken, pork, water, nonfat dry milk, modified food starch, diced sweet pickles (contains cucumbers, sugar, water, salt, vinegar, alum, natural and artificial flavors, turmeric, benzoate of soda added), sweet red peppers, corn syrup, salt, contains 2% or less of beef, autolyzed yeast extract, dextrose, flavorings, potassium lactate, sodium diacetate, sodium lactate, sodium nitrite, sodium phosphates, vitamin c (ascorbic acid).;;;;;;1 SLICE (28 g);28;;4;;en:e250,en:e262,en:e262ii,en:e325,en:e326;E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E325 - Sodium lactate,E326 - Potassium lactate;0;;;0;;;21;e;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Armour-Eckrich Meats LLC;en:prepared-meats;Prepared meats;;;;;;;;1046;1046;;17.86;7.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;14.29;7.14;;;;;;;;;0;;;10.71;;;;2.6775;1.071;;0;;;;;0;;;;;;;;;;;;;;0.143;;0.00129;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;
0027815001190;http://world-en.openfoodfacts.org/product/0027815001190/olive-loaf-eckrich;usda-ndb-import;1489058427;2017-03-09T11:20:27Z;1587575313;2020-04-22T17:08:33Z;Olive Loaf;;;;;Eckrich;eckrich;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Mechanically separated chicken, water, pork, olives (olives stuffed with minced pimento [contains sodium alginate, guar gum, calcium chloride], water, salt, lactic acid), nonfat dry milk, modified food starch, sweet red peppers, corn syrup, salt, contains 2% or less of beef, autolyzed yeast extract, dextrose, flavorings, potassium lactate, sodium diacetate, sodium lactate, sodium nitrite, sodium phosphates, vitamin c (ascorbic acid).;;;;;;1 SLICE (28 g);28;;5;;en:e250,en:e262,en:e262ii,en:e270,en:e401,en:e412;E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E270 - Lactic acid,E401 - Sodium alginate,E412 - Guar gum;0;;;0;;;21;e;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Armour-Eckrich Meats LLC;en:prepared-meats;Prepared meats;;;;;;;;1046;1046;;17.86;7.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;14.29;7.14;;;;;;;;;0;;;10.71;;;;2.6775;1.071;;0;;;;;0;;;;;;;;;;;;;;0.143;;0.00129;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;
0027815001206;http://world-en.openfoodfacts.org/product/0027815001206/honey-loaf-eckrich;usda-ndb-import;1489068990;2017-03-09T14:16:30Z;1587582370;2020-04-22T19:06:10Z;Honey Loaf;;;;;Eckrich;eckrich;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Turkey, pork, water, honey, modified food starch, salt, contains 2% or less of beef, dextrose, flavorings, potassium lactate, sodium diacetate, sodium lactate, sodium nitrite, sodium phosphate, vitamin c (ascorbic acid).;;;;;;1 SLICE (28 g);28;;4;;en:e250,en:e262,en:e262ii,en:e325,en:e326;E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E325 - Sodium lactate,E326 - Potassium lactate;0;;;0;;;12;d;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Armour-Eckrich Meats LLC;en:prepared-meats;Prepared meats;;;;;;;;598;598;;7.14;1.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.036;7.14;3.57;;;;;;;;;0;;;14.29;;;;2.7675;1.107;;0;;;;;0.0214;;;;;;;;;;;;;;0;;0.00129;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0027815001237;http://world-en.openfoodfacts.org/product/0027815001237/cheese-franks-eckrich;usda-ndb-import;1489057525;2017-03-09T11:05:25Z;1587574616;2020-04-22T16:56:56Z;Cheese Franks;;;;;Eckrich;eckrich;Meats, Prepared meats, Sausages;en:meats,en:prepared-meats,en:sausages;Meats,Prepared meats,Sausages;;;;;;;;;;;;;;;United States;en:united-states;United States;Mechanically separated chicken, pork, water, pasteurized process american cheese (cultured milk, water, cream, sodium phosphates, salt, sorbic acid, artificial color, enzymes, powdered cellulose), corn syrup, dextrose, modified food starch, contains 2% or less of salt, sodium lactate, potassium lactate, flavorings, sodium phosphates, sodium diacetate, beef, sodium erythorbate, sodium nitrite, extract of paprika.;en:milk;;;;;1 FRANK (43 g);43;;7;;en:e200,en:e250,en:e262,en:e262ii,en:e316,en:e325,en:e326,en:e460,en:e460ii;E200 - Sorbic acid,E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E316 - Sodium erythorbate,E325 - Sodium lactate,E326 - Potassium lactate,E460 - Cellulose,E460ii - Powdered cellulose;0;;;0;;;23;e;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Armour-Eckrich Meats LLC;en:sausages;Sausages;;;;;;;;1364;1364;;27.91;9.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.105;9.3;2.33;;;;;;;;;0;;;11.63;;;;3.255;1.302;;0;;;;;0;;;;;;;;;;;;;;0.14;;0.00084;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0027815001305;http://world-en.openfoodfacts.org/product/0027815001305/hickory-smoked-summer-sausage-armour;usda-ndb-import;1489138693;2017-03-10T09:38:13Z;1587631207;2020-04-23T08:40:07Z;Hickory smoked summer sausage;;;;;Armour;armour;Meats, Prepared meats, Sausages;en:meats,en:prepared-meats,en:sausages;Meats,Prepared meats,Sausages;;;;;;;;;;;;;;;United States;en:united-states;United States;Pork, beef, salt, corn syrup, contains 2% or less of spices, natural smoke flavor, citric acid, dextrose, sodium erythorbate, sodium nitrite, flavoring, garlic powder, whole mustard seed, natural flavoring.;;;;;;2 ONZ (56 g);56;;3;;en:e250,en:e316,en:e330;E250 - Sodium nitrite,E316 - Sodium erythorbate,E330 - Citric acid;0;;;0;;;24;e;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Smithfield Packaged Meats Corp.;en:sausages;Sausages;;;;;;;;1418;1418;;28.57;12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.071;3.57;3.57;;;;;;;;;0;;;16.07;;;;3.125;1.25;;0;;;;;0;;;;;;;;;;;;;;0.036;;0.00193;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0027815001381;http://world-en.openfoodfacts.org/product/0027815001381/sliced-hard-salami-margherita;usda-ndb-import;1489068843;2017-03-09T14:14:03Z;1587582270;2020-04-22T19:04:30Z;Sliced Hard Salami;;;;;Margherita;margherita;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Pork, salt, dextrose, contains 2% or less of beef, flavorings, lactic acid starter culture, natural smoke flavor, sodium nitrite, spices, vitamin c (sodium ascorbate), bha, bht, citric acid.;;;;;;5 SLICES (28 g);28;;4;;en:e250,en:e320,en:e321,en:e330;E250 - Sodium nitrite,E320 - Butylated hydroxyanisole (bha),E321 - Butylated hydroxytoluene,E330 - Citric acid;0;;;0;;;24;e;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Armour-Eckrich Meats LLC;en:prepared-meats;Prepared meats;;;;;;;;1644;1644;;35.71;14.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;0;0;;;;;;;;;0;;;21.43;;;;4.1075;1.643;;0;;;;;0.0129;;;;;;;;;;;;;;0;;0.00257;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0027815001398;http://world-en.openfoodfacts.org/product/0027815001398/sliced-genoa-salami-margherita;usda-ndb-import;1489068840;2017-03-09T14:14:00Z;1587582268;2020-04-22T19:04:28Z;Sliced Genoa Salami;;;;;Margherita;margherita;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Pork, salt, contains 2% or less of dextrose, flavorings, lactic acid starter culture, sodium nitrite, spices, vitamin c (sodium ascorbate), wine, bha, bht, citric acid.;;;;;;10 SLICES (57 g);57;;4;;en:e250,en:e320,en:e321,en:e330;E250 - Sodium nitrite,E320 - Butylated hydroxyanisole (bha),E321 - Butylated hydroxytoluene,E330 - Citric acid;0;;;0;;;16;d;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Armour-Eckrich Meats LLC;en:prepared-meats;Prepared meats;;;;;;;;808;808;;17.54;7.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.044;0;0;;;;;;;;;0;;;10.53;;;;2.0175;0.807;;0;;;;;0.0063;;;;;;;;;;;;;;0;;0.00126;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0027815001404;http://world-en.openfoodfacts.org/product/0027815001404/margherita-sandwich-style-pepperoni;usda-ndb-import;1489068841;2017-03-09T14:14:01Z;1587582268;2020-04-22T19:04:28Z;Margherita, sandwich style pepperoni;;;;;Margherita;margherita;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Pork, salt, contains 2% or less of beef, dextrose, flavorings, lactic acid starter culture, oleoresin of paprika, sodium nitrate, spices, vitamin c (sodium ascorbate), bha, bht, citric acid.;;;;;;5 SLICES (28 g);28;;4;;en:e251,en:e320,en:e321,en:e330;E251 - Sodium nitrate,E320 - Butylated hydroxyanisole (bha),E321 - Butylated hydroxytoluene,E330 - Citric acid;0;;;0;;;24;e;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Armour-Eckrich Meats LLC;en:prepared-meats;Prepared meats;;;;;;;;1644;1644;;35.71;14.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;0;0;;;;;;;;;0;;;21.43;;;;4.1075;1.643;;0;;;;;0.0129;;;;;;;;;;;;;;0;;0.00257;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
