0015800070863;http://world-en.openfoodfacts.org/product/0015800070863/pourable-golden-brown-pure-cane-sugar-c-h;usda-ndb-import;1489053185;2017-03-09T09:53:05Z;1587572558;2020-04-22T16:22:38Z;Pourable Golden Brown Pure Cane Sugar;;;;;C&H;c-h;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;;;;;;;;;;;United States;en:united-states;United States;Brown sugar;;;;;;1 tsp (3 g);3;;0;;;;0;;;0;;;;;2;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;California and Hawaiian Sugar Company;en:sugars;Sugars;;;;;;;;1393;1393;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015800088615;http://world-en.openfoodfacts.org/product/0015800088615/chsugar-pure-cane;usda-ndb-import;1489063674;2017-03-09T12:47:54Z;1587578817;2020-04-22T18:06:57Z;Chsugar, pure cane;;;;;Chsugar;chsugar;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;;;;;;;;;;;United States;en:united-states;United States;Organic sugar;;;;;;1 tsp (4 g);4;;0;;;;0;;;0;;;;;2;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;California and Hawaiian Sugar Company;en:sugars;Sugars;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015800089131;http://world-en.openfoodfacts.org/product/0015800089131/pure-cane-washed-raw-sugar-c-g;usda-ndb-import;1489056436;2017-03-09T10:47:16Z;1489056436;2017-03-09T10:47:16Z;Pure Cane Washed Raw Sugar;;;;;C&G;c-g;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar;;;;;;4 g (1 tsp);4;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015800090014;http://world-en.openfoodfacts.org/product/0015800090014/c-g-sugar-n-cinnamon;usda-ndb-import;1489056435;2017-03-09T10:47:15Z;1587573838;2020-04-22T16:43:58Z;C&g, sugar 'n cinnamon;;;;;C&G;c-g;Groceries, Condiments;en:groceries,en:condiments;Groceries,Condiments;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, cinnamon;;;;;;1 tsp (4 g);4;;0;;;;0;;;0;;;;;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;California and Hawaiian Sugar Company;en:condiments;Condiments;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015800090021;http://world-en.openfoodfacts.org/product/0015800090021/maple-flavored-granules;org-database-usda;1587642136;2020-04-23T11:42:16Z;1587642136;2020-04-23T11:42:16Z;Maple flavored granules;;;;;;;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;;;;;;;;;;;United States;en:united-states;United States;Cane sugar, maple syrup, natural flavors.;;;;;;1 tsp (3 g);3;;0;;;;0;;;0;;;;;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;California and Hawaiian Sugar Company;en:sugars;Sugars;;;;;;;;1393;1393;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015800090038;http://world-en.openfoodfacts.org/product/0015800090038/golden-brown-pure-cane-sugar;openfoodfacts-contributors;1578193522;2020-01-05T03:05:22Z;1587671605;2020-04-23T19:53:25Z;Golden brown pure cane sugar;;;;;;;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;Verified;en:verified;Verified;;;;;;;;United States;en:united-states;United States;Brown Sugar;;;;;;1 tsp (4 g);4;;0;;;;0;;;0;;;;;2;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;California and Hawaiian Sugar Company;en:sugars;Sugars;;;https://static.openfoodfacts.org/images/products/001/580/009/0038/ingredients_en.6.400.jpg;https://static.openfoodfacts.org/images/products/001/580/009/0038/ingredients_en.6.200.jpg;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015800090045;http://world-en.openfoodfacts.org/product/0015800090045/dark-brown-pure-cane-sugar;org-database-usda;1587671605;2020-04-23T19:53:25Z;1587671606;2020-04-23T19:53:26Z;Dark brown pure cane sugar;;;;;;;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;;;;;;;;;;;United States;en:united-states;United States;Brown sugar;;;;;;1 tsp (4 g);4;;0;;;;0;;;0;;;;;2;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;California and Hawaiian Sugar Company;en:sugars;Sugars;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015800090052;http://world-en.openfoodfacts.org/product/0015800090052/non-dairy-creamer;org-database-usda;1587657569;2020-04-23T15:59:29Z;1587657569;2020-04-23T15:59:29Z;Non-dairy creamer;;;;;;;Milk substitute, Creamer;en:milk-substitute,en:creamer;Milk substitute,Creamer;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn syrup solids, palm oil, dipotassium phosphate, contains 2% or less of the following: artificial flavor, datem, mono - and diglycerides, sodium caseinate (a milk derivative), sodium potassium hexametaphosphate, sodium silico aluminate, sodium tripolyphosphate, titanium dioxide (color).;;;;;;1 tsp (2 g);2;;5;;en:e171,en:e340,en:e340ii,en:e452,en:e452vi,en:e471,en:e472e;E171 - Titanium dioxide,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E452 - Polyphosphates,E452vi - Sodium tripolyphosphate,E471 - Mono- and diglycerides of fatty acids,E472e - Mono- and diacetyltartaric acid esters of mono- and diglycerides of fatty acids;0;;;0;;;6;c;4;Beverages;Plant-based milk substitutes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;California and Hawaiian Sugar Company;en:creamer;Creamer;;;;;;;;2092;2092;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;50;0;;;;;;;;;0;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;
0015800090069;http://world-en.openfoodfacts.org/product/0015800090069/demerara-cane-sugar;org-database-usda;1587671656;2020-04-23T19:54:16Z;1587671656;2020-04-23T19:54:16Z;Demerara cane sugar;;;;;;;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;;;;;;;;;;;United States;en:united-states;United States;Demerara cane sugar.;;;;;;1 tsp (4 g);4;;0;;;;0;;;0;;;;;;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;California and Hawaiian Sugar Company;en:sugars;Sugars;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00158039;http://world-en.openfoodfacts.org/product/00158039/assorted-fruit-sherbets-m-s;kiliweb;1512916869;2017-12-10T14:41:09Z;1568213438;2019-09-11T14:50:38Z;Assorted fruit sherbets;;;;;M&S;m-s;;;;;;;;;;;;;;;;;Marks & Spencer;France, Royaume-Uni;en:france,en:united-kingdom;France,United Kingdom;aS90rtiment de bonbons a la poudre - ce aux arômes de fruit • INÉhEDiENTS Sucre Sirop de glucose • Huile palme • Acidifiant : Acide citrique, Acide • tartrique • Bicarbonate de soude • Arômes (Fraise, —assis, Citron, Citron vert, Mandarine) • Colorant : Anthocyanes (issus de Raisins et de Carottes , noires), Curcumine, Extrait de paprika • : Concentrés de plantes (Carthame, Spiruline), : IMPORTANT Ne convient pas aux enfant : de moins de 36 mois, Attention, les enfan i peuvent s'étouffer avec les bonbons INFORMATION La,sélection peut varier, : CONSERVATION;;;;;;;;;5;;en:e100,en:e160c,en:e163,en:e330,en:e500,en:e500ii;E100 - Curcumin,E160c - Paprika extract,E163 - Anthocyanins,E330 - Citric acid,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00158039/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/00158039/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/00158039/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/00158039/ingredients_fr.7.200.jpg;;;;1686;1686;;4.2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.3;66;;;;;;;;;0.5;;;0.1;;;;0.8;0.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00158084;http://world-en.openfoodfacts.org/product/00158084/tomato-basil-parmesan-chicken;kiliweb;1524571215;2018-04-24T12:00:15Z;1524571219;2018-04-24T12:00:19Z;Tomato, Basil & Parmesan Chicken;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00158084/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/00158084/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/00158084/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/00158084/ingredients_fr.7.200.jpg;;;;895;895;;6.8;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.5;3.2;;;;;;;;;;;;10.6;;;;0.73;0.292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015823500071;http://world-en.openfoodfacts.org/product/0015823500071/stuffed-vine-leaves-alwadi;usda-ndb-import;1489059121;2017-03-09T11:32:01Z;1564063288;2019-07-25T14:01:28Z;Stuffed Vine Leaves;;;;;Alwadi;alwadi;Meals, Stuffed vine leaves;en:meals,en:stuffed-vine-leaves;Meals,Stuffed vine leaves;;;;;;;;;;;;;;;United States;en:united-states;United States;Rice, peeled tomatoes, vine leaves, soy oil, onions, lemon juice, salt, parsley, black pepper, mint, citric acid.;;;;;;110 g (110 g);110;;1;;en:e330;E330 - Citric acid;0;;;0;;;7;c;3;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:stuffed-vine-leaves;Stuffed vine leaves;;;;;;;;561;561;;5.36;2.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.006;19.18;0.45;;;;;;;;;1.3;;;2.09;;;;1.4097;0.56388;;0.0000954;;;;;0;;;;;;;;;;;;;;0.045;;0.00229;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;
0015830090015;http://world-en.openfoodfacts.org/product/0015830090015/garden-of-eatin-blue-corn-tortilla-chips;usda-ndb-import;1489052761;2017-03-09T09:46:01Z;1587572239;2020-04-22T16:17:19Z;Garden Of Eatin', Blue Corn Tortilla Chips;;;;;Garden Of Eatin';garden-of-eatin;Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips;en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips;Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Corn chips;;;;;;;;;;;;;;;United States;en:united-states;United States;Organic blue corn, expeller pressed canola oil and/or safflower oil and/or sunflower oil, sea salt.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;0;b;;Salty snacks;Appetizers;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;GARDEN OF EATIN';en:corn-chips;Corn chips;;;;;;;;2092;2092;;25;1.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;64.29;0;;;;;;;;;7.1;;;7.14;;;;0.535;0.214;;0;;;;;0;;;;;;;;;;;;;;0.071;;0.00129;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0015839000015;http://world-en.openfoodfacts.org/product/0015839000015/garden-of-eatin-corn-tortilla-blue-chips;usda-ndb-import;1489053528;2017-03-09T09:58:48Z;1587572806;2020-04-22T16:26:46Z;Garden Of Eatin', Corn Tortilla Blue Chips;;;;;Garden Of Eatin';garden-of-eatin;Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips;en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips;Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Corn chips;;;;;;;;;;;;;;;United States;en:united-states;United States;Organic blue corn, expeller pressed canola oil and/or safflower oil and/or sunflower oil, sea salt.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;0;b;;Salty snacks;Appetizers;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Hain Celestial Group, Inc.;en:corn-chips;Corn chips;;;;;;;;2092;2092;;25;1.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;64.29;0;;;;;;;;;7.1;;;7.14;;;;0.535;0.214;;0;;;;;0;;;;;;;;;;;;;;0.071;;0.00129;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0015839000022;http://world-en.openfoodfacts.org/product/0015839000022/corn-tortilla-chips-garden-of-eatin;usda-ndb-import;1489052661;2017-03-09T09:44:21Z;1589069644;2020-05-10T00:14:04Z;Corn Tortilla Chips;;;;;Garden Of Eatin;garden-of-eatin;Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips;en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips;Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Corn chips;;;;;;;;;;;;;;;United States;en:united-states;United States;Organic blue, corn, expeller pressed canola oil, and/or safflower, oil, and/or sunflower oil.;;;;;;28 g (1 oz);28;;0;;;;0;;;0;;;-2;a;;Salty snacks;Appetizers;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:corn-chips;Corn chips;;;;;https://static.openfoodfacts.org/images/products/001/583/900/0022/nutrition_en.4.400.jpg;https://static.openfoodfacts.org/images/products/001/583/900/0022/nutrition_en.4.200.jpg;;2092;2092;;25;1.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;64.29;0;;;;;;;;;7.1;;;7.14;;;;0.09144;0.036576;;0;;;;;0;;;;;;;;;;;;;;0.071;;0.00129;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
