0030034093341;http://world-en.openfoodfacts.org/product/0030034093341/giant-eagle-ginger-ale;usda-ndb-import;1489074142;2017-03-09T15:42:22Z;1587586729;2020-04-22T20:18:49Z;Giant eagle, ginger ale;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, citric acid, sodium benzoate (preservative), caramel color, natural flavor.;;;;;;8 OZA (240 ml);240;;3;;en:e150c,en:e211,en:e330;E150c - Ammonia caramel,E211 - Sodium benzoate,E330 - Citric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:sodas;Sodas;;;;;;;;159;159;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.17;9.17;;;;;;;;;;;;0;;;;0.0425;0.017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093358;http://world-en.openfoodfacts.org/product/0030034093358/soda-giant-eagle-inc;usda-ndb-import;1489071376;2017-03-09T14:56:16Z;1562747421;2019-07-10T08:30:21Z;Soda;;;;;Giant Eagle  Inc.;giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, citric acid, sodium benzoate (preservative), gum acacia, natural and artificial flavor, glycerol ester of wood rosin, yellow 5, yellow 6, brominated soy bean oil, red 40.;;;;;;240 ml (8 fl oz);240;;6;;en:e102,en:e110,en:e129,en:e211,en:e330,en:e445;E102 - Tartrazine,E110 - Sunset yellow FCF,E129 - Allura red ac,E211 - Sodium benzoate,E330 - Citric acid,E445 - Glycerol esters of wood rosin;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:sodas;Sodas;;;;;;;;226;226;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.92;12.92;;;;;;;;;;;;0;;;;0.0254;0.01016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093365;http://world-en.openfoodfacts.org/product/0030034093365/giant-eagle-cream-soda;usda-ndb-import;1489073241;2017-03-09T15:27:21Z;1587586138;2020-04-22T20:08:58Z;Giant eagle, cream soda;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, natural and artificial flavor, caramel color, sodium benzoate (preservative), citric acid.;;;;;;8 OZA (240 ml);240;;3;;en:e150c,en:e211,en:e330;E150c - Ammonia caramel,E211 - Sodium benzoate,E330 - Citric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:sodas;Sodas;;;;;;;;192;192;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.67;11.67;;;;;;;;;;;;0;;;;0.025;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093372;http://world-en.openfoodfacts.org/product/0030034093372/giant-eagle-cola-soda-cherry-cola;usda-ndb-import;1489075927;2017-03-09T16:12:07Z;1587587968;2020-04-22T20:39:28Z;Giant eagle, cola soda, cherry cola;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, caramel color, phosphoric acid, citric acid, natural and artificial flavors.;;;;;;8 OZA (240 ml);240;;3;;en:e150c,en:e330,en:e338;E150c - Ammonia caramel,E330 - Citric acid,E338 - Phosphoric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:sodas;Sodas;;;;;;;;176;176;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.25;11.25;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093389;http://world-en.openfoodfacts.org/product/0030034093389/diet-cola-giant-eagle;usda-ndb-import;1489072052;2017-03-09T15:07:32Z;1563187126;2019-07-15T10:38:46Z;Diet Cola;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Artificially sweetened beverages, Sodas, Diet beverages, Colas, Diet sodas, Diet cola soft drink;en:beverages,en:carbonated-drinks,en:artificially-sweetened-beverages,en:sodas,en:diet-beverages,en:colas,en:diet-sodas,en:diet-cola-soft-drink;Beverages,Carbonated drinks,Artificially sweetened beverages,Sodas,Diet beverages,Colas,Diet sodas,Diet cola soft drink;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, caramel color, phosphoric acid, potassium citrate, aspartame, potassium benzoate (preservative), acesulfame potassium, natural flavor, caffeine.;;;;;;240 ml (8 fl oz);240;;5;;en:e150c,en:e212,en:e338,en:e950,en:e951;E150c - Ammonia caramel,E212 - Potassium benzoate,E338 - Phosphoric acid,E950 - Acesulfame k,E951 - Aspartame;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:diet-cola-soft-drink;Diet cola soft drink;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0.0381;0.01524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093396;http://world-en.openfoodfacts.org/product/0030034093396/giant-eagle-soda-lemon-lime;usda-ndb-import;1489075927;2017-03-09T16:12:07Z;1587587969;2020-04-22T20:39:29Z;Giant eagle, soda, lemon lime;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, citric acid, natural flavor, sodium benzoate (preservative), sodium citrate.;;;;;;8 OZA (240 ml);240;;3;;en:e211,en:e330,en:e331;E211 - Sodium benzoate,E330 - Citric acid,E331 - Sodium citrates;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:sodas;Sodas;;;;;;;;176;176;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.42;10.42;;;;;;;;;;;;0;;;;0.0475;0.019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093402;http://world-en.openfoodfacts.org/product/0030034093402/diet-soda-giant-eagle;usda-ndb-import;1489072051;2017-03-09T15:07:31Z;1587585286;2020-04-22T19:54:46Z;Diet soda;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, caramel color, aspartame, potassium benzoate (preservative), natural and artificial flavor, citric acid.;;;;;;8 OZA (240 ml);240;;4;;en:e150c,en:e212,en:e330,en:e951;E150c - Ammonia caramel,E212 - Potassium benzoate,E330 - Citric acid,E951 - Aspartame;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:sodas;Sodas;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0.025;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093419;http://world-en.openfoodfacts.org/product/0030034093419/giant-eagle-dr-popz-diet-soda;usda-ndb-import;1489075927;2017-03-09T16:12:07Z;1587587968;2020-04-22T20:39:28Z;Giant eagle, dr. popz diet soda;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, caramel color, natural and artificial flavor, aspartame, phosphoric acid, potassium benzoate (preservative), caffeine, lactic acid, phosphate.;;;;;;8 OZA (240 ml);240;;5;;en:e150c,en:e212,en:e270,en:e338,en:e951;E150c - Ammonia caramel,E212 - Potassium benzoate,E270 - Lactic acid,E338 - Phosphoric acid,E951 - Aspartame;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:sodas;Sodas;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0.025;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093426;http://world-en.openfoodfacts.org/product/0030034093426/giant-eagle-diet-mountain-fizzr-soda-citrus;usda-ndb-import;1489075928;2017-03-09T16:12:08Z;1587587969;2020-04-22T20:39:29Z;Giant eagle, diet mountain fizzr soda, citrus;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, citric acid, natural flavor, orange juice from concentrate, potassium benzoate (preservative), gum acacia, potassium citrate, citrus pectin, aspartame, caffeine, acesulfame potassium, sucralose, calcium disodium edta (flavor protection), brominated vegetable oil, yellow 5.;;;;;;8 OZA (240 ml);240;;9;;en:e102,en:e212,en:e330,en:e385,en:e440,en:e440i,en:e443,en:e950,en:e951,en:e955;E102 - Tartrazine,E212 - Potassium benzoate,E330 - Citric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E440 - Pectins,E440i - Pectin,E443 - Brominated vegetable oil,E950 - Acesulfame k,E951 - Aspartame,E955 - Sucralose;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:sodas;Sodas;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0.015;0.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093433;http://world-en.openfoodfacts.org/product/0030034093433/diet-ginger-ale-giant-eagle;usda-ndb-import;1489074137;2017-03-09T15:42:17Z;1489074137;2017-03-09T15:42:17Z;Diet Ginger Ale;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, natural flavor, citric acid, aspartame, caramel color, potassium benzoate (preservative).;;;;;;240 ml (8 fl oz);240;;4;;en:e150c,en:e212,en:e330,en:e951;E150c - Ammonia caramel,E212 - Potassium benzoate,E330 - Citric acid,E951 - Aspartame;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0.0254;0.01016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093440;http://world-en.openfoodfacts.org/product/0030034093440/giant-eagle-low-sodium-gluten-free-soda-grape;usda-ndb-import;1489072052;2017-03-09T15:07:32Z;1587585286;2020-04-22T19:54:46Z;Giant eagle, low sodium gluten free soda, grape;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, natural and artificial flavor, tartaric acid, citric acid, sodium benzoate (preservative), concentrated grape juice, red 40, blue 1, acacia.;;;;;;8 OZA (240 ml);240;;5;;en:e129,en:e133,en:e211,en:e330,en:e334;E129 - Allura red ac,E133 - Brilliant blue FCF,E211 - Sodium benzoate,E330 - Citric acid,E334 - L(+)-tartaric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:sodas;Sodas;;;;;;;;209;209;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.08;12.08;;;;;;;;;;;;0;;;;0.025;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093457;http://world-en.openfoodfacts.org/product/0030034093457/giant-eagle-strawberry-soda;usda-ndb-import;1489074134;2017-03-09T15:42:14Z;1587586724;2020-04-22T20:18:44Z;Giant eagle, strawberry soda;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, citric acid, sodium benzoate (a preservative), caramel color, red 40, artificial flavor.;;;;;;8 OZA (240 ml);240;;4;;en:e129,en:e150c,en:e211,en:e330;E129 - Allura red ac,E150c - Ammonia caramel,E211 - Sodium benzoate,E330 - Citric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:sodas;Sodas;;;;;;;;243;243;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.17;14.17;;;;;;;;;;;;0;;;;0.0475;0.019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093464;http://world-en.openfoodfacts.org/product/0030034093464/cola-giant-eagle;usda-ndb-import;1489072053;2017-03-09T15:07:33Z;1587585287;2020-04-22T19:54:47Z;Cola;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, caramel color, phosphoric acid, citric acid, natural flavors, caffeine.;;;;;;1 CAN (355 ml);355;;3;;en:e150c,en:e330,en:e338;E150c - Ammonia caramel,E330 - Citric acid,E338 - Phosphoric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:sodas;Sodas;;;;;;;;176;176;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.55;11.55;;;;;;;;;;;;0;;;;0.015;0.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030034093471;http://world-en.openfoodfacts.org/product/0030034093471/soda-giant-eagle;usda-ndb-import;1489074134;2017-03-09T15:42:14Z;1587586724;2020-04-22T20:18:44Z;Soda;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, natural flavors, citric acid, sodium benzoate (a preservative) gum arabic, glycerol ester of wood rosin, yellow 6, red 40, brominated vegetable oil.;;;;;;1 CAN (355 ml);355;;7;;en:e110,en:e129,en:e211,en:e330,en:e414,en:e443,en:e445;E110 - Sunset yellow FCF,E129 - Allura red ac,E211 - Sodium benzoate,E330 - Citric acid,E414 - Acacia gum,E443 - Brominated vegetable oil,E445 - Glycerol esters of wood rosin;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:sodas;Sodas;;;;;;;;188;188;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.11;12.11;;;;;;;;;;;;0;;;;0.015;0.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
