0011150231688;http://world-en.openfoodfacts.org/product/0011150231688/sandwich-creme-cookies-vanilla-roundy-s;usda-ndb-import;1489053823;2017-03-09T10:03:43Z;1489053823;2017-03-09T10:03:43Z;Sandwich Creme Cookies, Vanilla;;;;;Roundy's;roundy-s;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached wheat flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin, [vitamin b2], folic acid), sugar, partially hydrogenated vegetable oil shortening (contains one or more of the following: soybean oil, cottonseed oil), corn syrup, dextrose, corn flour, contains two percent or less of: cornstarch, salt, sodium bicarbonate, soy lecithin (an emulsifier), artificial color (fd&c yellow #5, yellow #6), ammonium bicarbonate, natural and artificial flavor.;;;;;;26 g (26 g);26;;3;;en:e102,en:e110,en:e322,en:e322i;E102 - Tartrazine,E110 - Sunset yellow FCF,E322 - Lecithins,E322i - Lecithin;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1933;1933;;17.31;3.85;;;;;;;;;;;;;;;5.77;0;;;;;;;;;;;;;;;;;5.77;0;73.08;34.62;;;;;;;;;0;;;3.85;;;;0.73152;0.292608;;0;;;;;0;;;;;;;;;;;;;;0;;0.00277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011150231695;http://world-en.openfoodfacts.org/product/0011150231695/sandwich-creme-cookies-chocolate-roundy-s;usda-ndb-import;1489053825;2017-03-09T10:03:45Z;1489053826;2017-03-09T10:03:46Z;Sandwich Creme Cookies, Chocolate;;;;;Roundy's;roundy-s;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched flour (bleached wheat floor reduced iron, thiamin [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, partially hydrogenated vegetable oil shortening (contains one or more of the following: soybean oil, cottonseed oil), corn syrup, dextrose, cocoa processed with alkali, corn flour, contains two percent or less of: cornstarch, salt, sodium bicarbonate, soy lecithin (an emulsifier), ammonium bicarbonate, natural and artificial flavors.;;;;;;26 g (26 g);26;;2;;en:e322,en:e322i,en:e500,en:e500ii;E322 - Lecithins,E322i - Lecithin,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1933;1933;;19.23;3.85;;;;;;;;;;;;;;;5.77;0;;;;;;;;;;;;;;;;;5.77;0;73.08;34.62;;;;;;;;;3.8;;;3.85;;;;1.02616;0.410464;;0;;;;;0;;;;;;;;;;;;;;0;;0.00277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011150231725;http://world-en.openfoodfacts.org/product/0011150231725/assorted-sandwich-creme-cookies-chocolate-vanilla-roundy-s;usda-ndb-import;1489053827;2017-03-09T10:03:47Z;1562578877;2019-07-08T09:41:17Z;Assorted Sandwich Creme Cookies, Chocolate & Vanilla;;;;;Roundy's;roundy-s;Snacks, Sweet snacks, Chocolates, Assorted chocolates;en:snacks,en:sweet-snacks,en:chocolates,en:assorted-chocolates;Snacks,Sweet snacks,Chocolates,Assorted chocolates;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached flour (bleached wheat flour, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, partially hydrogenated vegetable oil shortening (contains one or more of the following: soybean oil, cottonseed oil), corn syrup, dextrose, cocoa processed with alkali, corn flour, contains two percent or less of: cornstarch, salt, sodium bicarbonate, soy lecithin (an emulsifier), ammonium bicarbonate, natural and artificial flavor, artificial color (fd&c yellow #5, yellow #6), .;;;;;;26 g (26 g);26;;4;;en:e102,en:e110,en:e322,en:e322i,en:e500,en:e500ii;E102 - Tartrazine,E110 - Sunset yellow FCF,E322 - Lecithins,E322i - Lecithin,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;14;d;4;Sugary snacks;Chocolate products;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:assorted-chocolates;Assorted chocolates;;;;;;;;1933;1933;;17.31;3.85;;;;;;;;;;;;;;;5.77;0;;;;;;;;;;;;;;;;;5.77;0;73.08;34.62;;;;;;;;;3.8;;;3.85;;;;0.87884;0.351536;;0;;;;;0;;;;;;;;;;;;;;0;;0.00277;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0011150231732;http://world-en.openfoodfacts.org/product/0011150231732/roundy-s-vanilla-wafers-vanilla;usda-ndb-import;1489093745;2017-03-09T21:09:05Z;1587593209;2020-04-22T22:06:49Z;Roundy's, vanilla wafers, vanilla;;;;;Roundy's;roundy-s;Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Wafers, Stuffed wafers, Vanilla stuffed wafers;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:wafers,en:stuffed-wafers,en:vanilla-stuffed-wafers;Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Wafers,Stuffed wafers,Vanilla stuffed wafers;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, vegetable oil (contains one or more of the following: canola, palm, soybean with tbhq for freshness), contains two percent or less of: whey (from milk), eggs†, natural and artificial flavors, salt, baking soda, soy lecithin (an emulsifier).;en:eggs;;;;;9 COOKIES (32 g);32;;1;;en:e322,en:e322i;E322 - Lecithins,E322i - Lecithin;0;;;0;;;18;d;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:vanilla-stuffed-wafers;Vanilla stuffed wafers;;;;;;;;1833;1833;;12.5;4.69;;;;;;;;;;;;;;;4.69;3.12;;;;;;;;;;;;;;;;;0;0;78.12;37.5;;;;;;;;;3.1;;;3.12;;;;0.9375;0.375;;0;;;;;0;;;;;;;;;;;;;;0;;0.00225;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0011150231749;http://world-en.openfoodfacts.org/product/0011150231749/roundy-s-fudge-grahams-cookies;usda-ndb-import;1489093746;2017-03-09T21:09:06Z;1587593210;2020-04-22T22:06:50Z;Roundy's, fudge grahams cookies;;;;;Roundy's;roundy-s;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, enriched flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], ribolfavin [vitamin b2], folic acid), palm and/or palm kernel and/or partially hydrogenated pal kernal oil+, whole wheat powder, cocoa, contains two percent or less of: molasses, high fructose corn syrup, leavening (baking soda, sodium acid pyrophosphate, calcium phosphate), soy lecithin (emulsifier), cocoa (processed with alkali), cornstarch, malted milk powder, artificial flavor.;;;;;;3 COOKIES (28 g);28;;2;;en:e322,en:e322i,en:e450;E322 - Lecithins,E322i - Lecithin,E450 - Diphosphates;0;;;0;;;23;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:biscuits;Biscuits;;;;;;;;2092;2092;;25;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;64.29;35.71;;;;;;;;;3.6;;;3.57;;;;0.8475;0.339;;0;;;;;0;;;;;;;;;;;;;;0;;0.00257;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0011150231916;http://world-en.openfoodfacts.org/product/0011150231916/roundy-s-baked-cheese-crackers-cheddar;usda-ndb-import;1489053820;2017-03-09T10:03:40Z;1587573000;2020-04-22T16:30:00Z;Roundy's, baked cheese crackers, cheddar;;;;;Roundy's;roundy-s;Snacks, Salty snacks, Appetizers, Crackers;en:snacks,en:salty-snacks,en:appetizers,en:crackers;Snacks,Salty snacks,Appetizers,Crackers;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), canola and/or soybean and/or palm oil (with tbhq for freshness), cheddar cheese and cheese made from skim milk (skim milk, whey, milk protein concentrate, cheese cultures, salt, enzymes, annatto extract for color), contains 2% or less of: salt, paprika, yeast extract, yeast, paprika oleoresin and annatto and turmeric extracts for color, baking soda, natural flavors.;;;;;;28 CRACKERS (30 g);30;;0;;;;0;;;0;;;14;d;4;Salty snacks;Appetizers;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:crackers;Crackers;;;;;;;;2092;2092;;26.67;3.33;;;;;;;;;;;;;;;16.67;6.67;;;;;;;;;;;;;;;;;0;0;60;0;;;;;;;;;3.3;;;10;;;;1.9175;0.767;;0.0002001;;;;;0;;;;;0.00003;;;;;;;0.1;;0;;0.0036;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0011150231923;http://world-en.openfoodfacts.org/product/0011150231923/roundy-s-old-fashioned-assorted-cookies-oatmeal-iced-oatmeal-and-chocolate-chip;usda-ndb-import;1489093746;2017-03-09T21:09:06Z;1587593210;2020-04-22T22:06:50Z;Roundy's, old fashioned assorted cookies, oatmeal, iced oatmeal and chocolate chip;;;;;Roundy's;roundy-s;Snacks, Sweet snacks, Chocolates, Assorted chocolates, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolates,en:assorted-chocolates;Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Chocolates,Assorted chocolates;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached wheat flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, palm oil, chocolate flavored chips† (sugar, partially hydrogenated palm kernel oil, cocoa, cocoa processed with alkali, dextrose, soy lecithin [an emulsifier]), oat flakes, raisin paste, powdered sugar (sugar, cornstarch), contains two percent or less of: high fructose corn syrup, corn syrup, salt, sodium bicarbonate, cinnamon, natural and artificial flavor, monocalcium phosphate, ammonium bicarbonate, soy lecithin (an emulsifier), titanium dioxide (an artificial color), enzyme modified soy protein.;;;;;;2 COOKIES (30 g);30;;4;;en:e171,en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii;E171 - Titanium dioxide,E322 - Lecithins,E322i - Lecithin,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;23;e;4;Sugary snacks;Chocolate products;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:assorted-chocolates;Assorted chocolates;;;;;;;;1954;1954;;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;70;30;;;;;;;;;0;;;3.33;;;;0.875;0.35;;0;;;;;0;;;;;;;;;;;;;;0;;0.0024;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0011150231930;http://world-en.openfoodfacts.org/product/0011150231930/roundy-s-iced-oatmeal-cookies;usda-ndb-import;1489053826;2017-03-09T10:03:46Z;1587573003;2020-04-22T16:30:03Z;Roundy's, iced oatmeal cookies;;;;;Roundy's;roundy-s;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached wheat flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, palm oil, oat flakes, powdered sugar (sugar, cornstarch), raisin paste, contains two percent or less of: high fructose corn syrup, salt, sodium bicarbonate, cinnamon, titanium dioxide (an artificial color), monocalcium phosphate, enzyme modified soy protein, ammonium bicarbonate, natural and artificial flavors.;;;;;;2 COOKIES (30 g);30;;2;;en:e171,en:e341,en:e341i;E171 - Titanium dioxide,E341 - Calcium phosphates,E341i - Monocalcium phosphate;0;;;0;;;23;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:biscuits;Biscuits;;;;;;;;1954;1954;;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;66.67;30;;;;;;;;;0;;;3.33;;;;0.8325;0.333;;0;;;;;0;;;;;;;;;;;;;;0;;0.0024;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0011150231954;http://world-en.openfoodfacts.org/product/0011150231954/roundy-s-old-fashioned-cookies-chocolate-chip;usda-ndb-import;1489053824;2017-03-09T10:03:44Z;1587573002;2020-04-22T16:30:02Z;Roundy's, old fashioned cookies, chocolate chip;;;;;Roundy's;roundy-s;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached wheat flour (bleached wheat flour, niacin reduced iron, thiamin mononitrate, riboflavin and folic acid), sugar palm oil, chocolate flavored chips+ (sugar partially hydrogenated palm kernel oil, cocoa, cocoa processed with alkali, dextrose and soy lecithin [an emulsifier]), corn syrup, high fructose corn syrup, contains two percent or less of: sodium bicarbonate, salt, natural artificial flavors, soy lecithin (an emulsifier).;;;;;;2 COOKIES (30 g);30;;2;;en:e322,en:e322i,en:e500,en:e500ii;E322 - Lecithins,E322i - Lecithin,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;23;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:biscuits;Biscuits;;;;;;;;1954;1954;;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;70;30;;;;;;;;;0;;;3.33;;;;0.8325;0.333;;0;;;;;0;;;;;;;;;;;;;;0;;0.0024;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0011150231978;http://world-en.openfoodfacts.org/product/0011150231978/roundy-s-thin-wheat-multigrain-crackers-crispy-crunchy;usda-ndb-import;1489053821;2017-03-09T10:03:41Z;1587573001;2020-04-22T16:30:01Z;Roundy's, thin wheat multigrain crackers, crispy crunchy;;;;;Roundy's;roundy-s;Biscuits and cakes;en:biscuits-and-cakes;Biscuits and cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), sunflower and/or canola oil (contains ascorbic acid and rosemary extract for freshness), sugar, oats, inulin, rye flour, multigrain flour blend (wheat, rye, triticale, barley, corn, millet, soybean, sunflower seeds, rice, flax, durum, oats), wheat germ, modified cornstarch, salt, invert syrup, sodium bicarbonate, onion powder, malted barley flour, monocalcium phosphate, enzymes, sodium metabisulfite.;;;;;;15 CRACKERS (30 g);30;;2;;en:e223,en:e341,en:e341i;E223 - Sodium metabisulphite,E341 - Calcium phosphates,E341i - Monocalcium phosphate;0;;;0;;;8;c;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:biscuits-and-cakes;Biscuits and cakes;;;;;;;;1954;1954;;20;1.67;;;;;;;;;;;;;;;11.67;5;;;;;;;;;;;;;;;;;0;0;70;6.67;;;;;;;;;10;;;6.67;;;;1.5;0.6;;0;;;;;0;;;;;;;;;;;;;;0.067;;0.006;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;
0011150232067;http://world-en.openfoodfacts.org/product/0011150232067/roundy-s-graham-crackers-chocolate;usda-ndb-import;1489053826;2017-03-09T10:03:46Z;1587573003;2020-04-22T16:30:03Z;Roundy's, graham crackers, chocolate;;;;;Roundy's;roundy-s;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, corn syrup, whole wheat flour, vegetable oil (contains one or more of the following: palm, canola, soybean), chocolate, cocoa (processed with alkali), contains two percent or less of: leavening (baking soda, calcium phosphate), honey, salt, natural and artificial flavors.;;;;;;2 WHOLE CRACKERS (31 g);31;;2;;en:e341,en:e500;E341 - Calcium phosphates,E500 - Sodium carbonates;0;;;0;;;12;d;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:biscuits;Biscuits;;;;;;;;1753;1753;;8.06;1.61;;;;;;;;;;;;;;;1.61;3.23;;;;;;;;;;;;;;;;;0;0;77.42;22.58;;;;;;;;;3.2;;;6.45;;;;1.0875;0.435;;0;;;;;0;;;;;;;;;;;;;;0;;0.00348;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0011150246965;http://world-en.openfoodfacts.org/product/0011150246965/roundy-s-salt;usda-ndb-import;1489053643;2017-03-09T10:00:43Z;1587572884;2020-04-22T16:28:04Z;Roundy's, salt;;;;;Roundy's;roundy-s;Groceries, Condiments;en:groceries,en:condiments;Groceries,Condiments;;;;;;;;;;;;;;;United States;en:united-states;United States;Salt, yellow prussiate of soda.;;;;;;0.25 tsp (1.5 g);1.5;;1;;en:e535;E535 - Sodium ferrocyanide;0;;;0;;;;;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:condiments;Condiments;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;0;;;;98.3325;39.333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
