0030000050408;http://world-en.openfoodfacts.org/product/0030000050408/aunt-jemima-original-pancake-waffle-mix-32-ounce-box;kiliweb;1505314671;2017-09-13T14:57:51Z;1591285758;2020-06-04T15:49:18Z;Aunt Jemima Original Pancake & Waffle Mix 32 Ounce Box;;453 g;carton;carton;Aunt jemima;aunt-jemima;fr:préparation gaufres, fr:préparation pancake, en:pastry-helpers, Biscuits and cakes, Cakes, Dessert mixes, Cake mixes;en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:cake-mixes,fr:preparation-gaufres,fr:preparation-pancake;Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Cake mixes,fr:preparation-gaufres,fr:preparation-pancake;;;;;;;;;;;;;France;Franprix;France, United States;en:france,en:united-states;France,United States;enriched bleached flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), sugar, leavening (sodium bicarbonate, sodium aluminum phosphate, monocalcium phosphate), salt, calcium carbonate, contains wheat ingredients, may contain traces of milk, egg and soy,;;;en:eggs,en:milk,en:soybeans;en:eggs,en:milk,en:soybeans;Eggs,Milk,Soybeans;47 g;47;;3;;en:e341,en:e341i,en:e500,en:e500ii,en:e541;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E541 - Sodium aluminium phosphate;0;;;0;;;;;3;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;QTG;fr:preparation-pancake;fr:preparation-pancake;;;;;;;;1335;1335;;1.06;0;;;;;;;;;;;;;;;0;1.06;;;;;;;;;;;;;;;;;0;0;70.21;14.89;;;;;;;;;2.1;;;8.51;;;;3.935;1.574;;0;;;;;0;0;0.000362;0.004255;;;0.000085;;;;;;0.106;;0.213;0.638;0.00383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030000050705;http://world-en.openfoodfacts.org/product/0030000050705/aunt-jemima-original-complete-pancake-waffle-mix-32-ounce-paper-box;usda-ndb-import;1489053399;2017-03-09T09:56:39Z;1591272608;2020-06-04T12:10:08Z;Aunt Jemima Original Complete Pancake & Waffle Mix 32 Ounce Paper Box;;907 g / 32 Oz;fr:carton;fr-carton;Aunt Jemima;aunt-jemima;Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Cake mixes,Pancake mixes,Préparations pour pâtisseries;en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:cake-mixes,en:pancake-mixes,en:preparations-pour-patisseries;Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Cake mixes,Pancake mixes,Preparations-pour-patisseries;;;;;Kosher,Orthodox Union Kosher;en:kosher,en:orthodox-union-kosher;Kosher,Orthodox Union Kosher;;;;;;États-Unis,United States;;United States;en:united-states;United States;enriched bleached flour (bleached wheat flour, niacinamide, reduced iron, thiamin mononitrate, riboflavin, folic acid), sugar, leavening (sodium bicarbonate, sodium aluminum phosphate, calcium phosphate), dextrose, nonfat dry milk, palm oil, salt, wheat gluten, calcium carbonate, corn syrup solids, sodium caseinate, mono and diglycerides, dipotassium phosphate, lactic acid, tocopherols (preservative), sodium metabisulfite,;en:gluten,en:milk,en:soybeans,en:Wheat gluten;;;;;1/3 cup mix (46 g) approx. three 4;46;;7;;en:e223,en:e270,en:e340,en:e340ii,en:e341,en:e471,en:e500,en:e500ii,en:e541;E223 - Sodium metabisulphite,E270 - Lactic acid,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E341 - Calcium phosphates,E471 - Mono- and diglycerides of fatty acids,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E541 - Sodium aluminium phosphate;0;;;0;;;;;4;Sugary snacks;Biscuits and cakes;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;QTG;en:preparations-pour-patisseries;Preparations-pour-patisseries;https://static.openfoodfacts.org/images/products/003/000/005/0705/front_en.22.400.jpg;https://static.openfoodfacts.org/images/products/003/000/005/0705/front_en.22.200.jpg;https://static.openfoodfacts.org/images/products/003/000/005/0705/ingredients_en.23.400.jpg;https://static.openfoodfacts.org/images/products/003/000/005/0705/ingredients_en.23.200.jpg;https://static.openfoodfacts.org/images/products/003/000/005/0705/nutrition_en.24.400.jpg;https://static.openfoodfacts.org/images/products/003/000/005/0705/nutrition_en.24.200.jpg;669;1427;669;;2.99;1.1;;;;;;;;;;;;;;;0.71;1.05;;;;;;;;;;;;;;;;;0.01;0;70.05;13.36;;;;;;;;;2.3;;;10.08;;;;2.555;1.022;;0.0000006;;0;;;0.0001;0.001;0.000416;0.004798;;0.000122;0.0001;;;;;;0.13;;0.324;0.533;0.0039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030000051504;http://world-en.openfoodfacts.org/product/0030000051504/aunt-jemima-whole-wheat-pancake-waffle-mix-35-ounce-box;kiliweb;1570175124;2019-10-04T07:45:24Z;1587648067;2020-04-23T13:21:07Z;Aunt Jemima Whole Wheat Pancake & Waffle Mix 35 Ounce Box;;;;;Aunt Jemima;aunt-jemima;Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Cake mixes;en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:cake-mixes;Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Cake mixes;;;;;;;;;;;;;;;en:france, United States;en:france,en:united-states;France,United States;Whole wheat flour, enriched bleached flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), brown sugar, sugar, dried molasses, salt, wheat germ.;;;;;;"1/4 Cup Mix (38 g / approximately three 4"" pancakes) Dry Mix Alone";38;;2;;en:e341,en:e341i,en:e541;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E541 - Sodium aluminium phosphate;0;;;0;;;;;3;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;QTG;en:cake-mixes;Cake mixes;;;;;;;;1322;1322;;1.74;0.32;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;69.4;11.21;;;;;;;;;5.9;;;10.21;;;;4.08;1.632;;0.0000021;;;;;0.0002;0;0.000895;0.007895;;;;;;;;;0.368;;0.176;0.789;0.00441;0.084;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030000052907;http://world-en.openfoodfacts.org/product/0030000052907/original-complete-pancake-waffle-mix-original;org-database-usda;1587662924;2020-04-23T17:28:44Z;1587662924;2020-04-23T17:28:44Z;Original complete pancake & waffle mix, original;;;;;;;Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Cake mixes;en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:cake-mixes;Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Cake mixes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached flour (bleached wheat flour, niacinamide, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), dextrose, nonfat dry milk, palm oil, salt, wheat gluten, corn syrup solids, sodium caseinate, mono and diglycerides, dipotassium phosphate, lactic acid, tocopherols (to preserve freshness).;;;;;;1/3 cup (46 g);46;;5;;en:e270,en:e340,en:e340ii,en:e341,en:e341i,en:e471,en:e541;E270 - Lactic acid,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E471 - Mono- and diglycerides of fatty acids,E541 - Sodium aluminium phosphate;0;;;0;;;;;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Quaker Oats Company;en:cake-mixes;Cake mixes;;;;;;;;1456;1456;;2.17;0;;;;;;;;;;;;;;;0.71;1.05;;;;;;;;;;;;;;;;;0;0;71.74;10.87;;;;;;;;;2.2;;;10.87;;;;2.55;1.02;;0.0000006;;;;;0.0001;0;0.000217;0.003478;;0.000124;;;;;;;0.109;;0.13;0.543;0.0037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030000053003;http://world-en.openfoodfacts.org/product/0030000053003/aunt-jemima-complete-buttermilk-pancake-waffle-mix-32-ounce-paper-box;kiliweb;1532847924;2018-07-29T07:05:24Z;1588419096;2020-05-02T11:31:36Z;Aunt Jemima Complete Buttermilk Pancake & Waffle Mix 32 Ounce Paper Box;;;;;;;Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Cake mixes;en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:cake-mixes;Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Cake mixes;;;;;;;;;;;;;;;France, United States;en:france,en:united-states;France,United States;enriched bleached flour (bleached wheat flour, niacinamide, reduced iron, thiamin mononitrate, riboflavin, folic acid), sugar, leavening (sodium bicarbonate, sodium aluminum phosphate, calcium phosphate), dextrose, dried buttermilk, palm oil, salt, wheat gluten, calcium carbonate, corn syrup solids, sodium caseinate, mono and diglycerides, lactic acid, dipotassium phosphate, tocopherols (preservative), sodium metabisulfite,;;;;;;"1/3 cup (45 g) approx. three 4"" pancakes";45;;5;;en:e223,en:e270,en:e340,en:e340ii,en:e471,en:e541;E223 - Sodium metabisulphite,E270 - Lactic acid,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E471 - Mono- and diglycerides of fatty acids,E541 - Sodium aluminium phosphate;0;;;0;;;;;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;QTG;en:cake-mixes;Cake mixes;;;;;;;;1431;1431;;3.13;1.17;;;;;;;;;;;;;;;0.74;1.05;;;;;;;;;;;;;;;;;0.01;0.001;69.95;13.57;;;;;;;;;2.3;;;10.1;;;;2.5;1;;0.0000015;;;;;0.0001;0.001;0.000417;0.004781;;0.000122;;;;;;;0.136;;0.333;0.536;0.00389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030000053201;http://world-en.openfoodfacts.org/product/0030000053201/aunt-jemima-buttermilk-pancake-waffle-mix-32-ounce-box;usda-ndb-import;1489055190;2017-03-09T10:26:30Z;1587573018;2020-04-22T16:30:18Z;Aunt Jemima Buttermilk Pancake & Waffle Mix 32 Ounce Box;;;;;Aunt Jemima;aunt-jemima;Cooking helpers, Dessert mixes, Pancake mixes, Biscuits and cakes, Cakes, Pastry helpers, Cake mixes;en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:cake-mixes,en:pancake-mixes;Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Cake mixes,Pancake mixes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), sugar, leavening (sodium bicarbonate, sodium aluminum phosphate, monocalcium phosphate), salt, dried buttermilk, calcium carbonate.;;;;;;34 g;34;;2;;en:e341,en:e341i,en:e541;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E541 - Sodium aluminium phosphate;0;;;0;;;;;3;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;QTG;en:pancake-mixes;Pancake mixes;https://static.openfoodfacts.org/images/products/003/000/005/3201/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/003/000/005/3201/front_en.3.200.jpg;;;;;;1356;1356;;1.47;0;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;67.65;11.76;;;;;;;;;2.9;;;11.76;;;;3.0875;1.235;;0;;;;;0;0;0.0004;0.004706;;0.000034;0.000118;;;;;;0.191;;0.294;0.735;0.00424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030000053508;http://world-en.openfoodfacts.org/product/0030000053508/buttermilk-complete-pancake-waffle-mix-buttermilk;kiliweb;1551503869;2019-03-02T05:17:49Z;1587674480;2020-04-23T20:41:20Z;Buttermilk complete pancake & waffle mix, buttermilk;;;;;;;Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Cake mixes;en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:cake-mixes;Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Cake mixes;;;;;;;;;;;;;;;en:france, United States;en:france,en:united-states;France,United States;Enriched bleached flour (bleached wheat flour, niacinamide, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), dextrose, buttermilk powder, palm oil, salt, wheat gluten, corn syrup solids, sodium caseinate, mono and diglycerides, dipotassium phosphate, lactic acid, tocopherols (to preserve freshness).;;;;;;1/3 cup (45 g);45;;5;;en:e270,en:e340,en:e340ii,en:e341,en:e341i,en:e471,en:e541;E270 - Lactic acid,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E471 - Mono- and diglycerides of fatty acids,E541 - Sodium aluminium phosphate;0;;;0;;;;;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;The Quaker Oats Company;en:cake-mixes;Cake mixes;;;;;;;;1490;1490;;3.33;1.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;71.11;11.11;;;;;;;;;2.2;;;11.11;;;;2.7225;1.089;;;;;;;;0;0.000222;0.003556;;0.000122;;;;;;;0.111;;0.133;0.556;0.00356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030000054505;http://world-en.openfoodfacts.org/product/0030000054505/aunt-jemima-buttermilk-corn-meal-mix-32-ounce-paper-bag;org-database-usda;1587648333;2020-04-23T13:25:33Z;1587648333;2020-04-23T13:25:33Z;Aunt Jemima Buttermilk Corn Meal Mix 32 Ounce Paper Bag;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Cooking helpers;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:cooking-helpers;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Cooking helpers;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bolted white corn meal (bolted white corn meal, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), enriched bleached flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), salt, leavening (monocalcium phosphate, baking soda), dried buttermilk.;;;;;;3 Tablespoons Mix (25 g);25;;1;;en:e341,en:e341i;E341 - Calcium phosphates,E341i - Monocalcium phosphate;0;;;0;;;10;c;3;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;QTG;en:cooking-helpers;Cooking helpers;;;;;;;;1381;1381;;2.3;0.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.001;73.04;2.13;;;;;;;;;3.9;;;7.23;;;;4.3;1.72;;;;;;;;0.001;0.000367;0;;0.000171;;;;;;;0.27;;0.291;;0.00338;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;
0030000054604;http://world-en.openfoodfacts.org/product/0030000054604/aunt-jemima-buttermilk-corn-meal-mix-5-pound-bag;usda-ndb-import;1489057574;2017-03-09T11:06:14Z;1587574770;2020-04-22T16:59:30Z;Aunt Jemima Buttermilk Corn Meal Mix 5 Pound Bag;;;;;Aunt Jemima;aunt-jemima;Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Cake mixes;en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:cake-mixes;Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Cake mixes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched Bolted White Corn Meal (Bolted White Corn Meal, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Enriched Bleached Flour (Bleached Wheat Flour, Niacin, Reduced Iron), Enriched Bleached Flour (Bleached Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Salt, Leavening (Monocalcium Phosphate, Sodium Bicarbonate), Dried Buttermilk. CONTAINS WHEAT AND MILK INGREDIENTS.;en:gluten;;;;;25 g;25;;1;;en:e341,en:e341i;E341 - Calcium phosphates,E341i - Monocalcium phosphate;0;;;0;;;;;3;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;QTG;en:cake-mixes;Cake mixes;;;;;;;;1339;1339;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;72;4;;;;;;;;;4;;;8;;;;4.3;1.72;;;;;;;;0;0.000272;0.0048;;0.000172;0.00016;;;;;;0.28;;0.24;;0.00288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030000054802;http://world-en.openfoodfacts.org/product/0030000054802/aunt-jemima-self-raising-yellow-corn-meal-mix-5-pound-bag;kiliweb;1587356424;2020-04-20T04:20:24Z;1587662632;2020-04-23T17:23:52Z;Aunt Jemima Self-Raising Yellow Corn Meal Mix 5 Pound Bag;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Cake mixes;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:cake-mixes;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Cake mixes;;;;;;;;;;;;;;;en:us;en:united-states;United States;Enriched Bolted Yellow Corn Meal (Bolted Yellow Corn Meal, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Enriched Bleached Flour (Bleached Wheat Flour, Niacin, Reduced Iron Thiamin Mononitrate, Riboflavin, Folic Acid), Leavening (Monocalcium Phosphate, Sodium Bicarbonate), Salt. CONTAINS WHEAT INGREDIENTS.;;;;;;25 g;25;;1;;en:e341,en:e341i;E341 - Calcium phosphates,E341i - Monocalcium phosphate;0;;;0;;;;;3;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;QTG;en:cake-mixes;Cake mixes;;;;;;;;1339;1339;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;76;4;;;;;;;;;4;;;8;;;;3.2;1.28;;;;;;;;0.001;0.000544;0.008;;0.000204;0.00032;;;;;;0.2;;0.24;;0.00576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
