code;url;creator;created_t;created_datetime;last_modified_t;last_modified_datetime;product_name;generic_name;quantity;packaging;packaging_tags;brands;brands_tags;categories;categories_tags;categories_en;origins;origins_tags;manufacturing_places;manufacturing_places_tags;labels;labels_tags;labels_en;emb_codes;emb_codes_tags;first_packaging_code_geo;cities;cities_tags;purchase_places;stores;countries;countries_tags;countries_en;ingredients_text;allergens;allergens_en;traces;traces_tags;traces_en;serving_size;serving_quantity;no_nutriments;additives_n;additives;additives_tags;additives_en;ingredients_from_palm_oil_n;ingredients_from_palm_oil;ingredients_from_palm_oil_tags;ingredients_that_may_be_from_palm_oil_n;ingredients_that_may_be_from_palm_oil;ingredients_that_may_be_from_palm_oil_tags;nutriscore_score;nutriscore_grade;nova_group;pnns_groups_1;pnns_groups_2;states;states_tags;states_en;brand_owner;main_category;main_category_en;image_url;image_small_url;image_ingredients_url;image_ingredients_small_url;image_nutrition_url;image_nutrition_small_url;energy-kj_100g;energy-kcal_100g;energy_100g;energy-from-fat_100g;fat_100g;saturated-fat_100g;-butyric-acid_100g;-caproic-acid_100g;-caprylic-acid_100g;-capric-acid_100g;-lauric-acid_100g;-myristic-acid_100g;-palmitic-acid_100g;-stearic-acid_100g;-arachidic-acid_100g;-behenic-acid_100g;-lignoceric-acid_100g;-cerotic-acid_100g;-montanic-acid_100g;-melissic-acid_100g;monounsaturated-fat_100g;polyunsaturated-fat_100g;omega-3-fat_100g;-alpha-linolenic-acid_100g;-eicosapentaenoic-acid_100g;-docosahexaenoic-acid_100g;omega-6-fat_100g;-linoleic-acid_100g;-arachidonic-acid_100g;-gamma-linolenic-acid_100g;-dihomo-gamma-linolenic-acid_100g;omega-9-fat_100g;-oleic-acid_100g;-elaidic-acid_100g;-gondoic-acid_100g;-mead-acid_100g;-erucic-acid_100g;-nervonic-acid_100g;trans-fat_100g;cholesterol_100g;carbohydrates_100g;sugars_100g;-sucrose_100g;-glucose_100g;-fructose_100g;-lactose_100g;-maltose_100g;-maltodextrins_100g;starch_100g;polyols_100g;fiber_100g;-soluble-fiber_100g;-insoluble-fiber_100g;proteins_100g;casein_100g;serum-proteins_100g;nucleotides_100g;salt_100g;sodium_100g;alcohol_100g;vitamin-a_100g;beta-carotene_100g;vitamin-d_100g;vitamin-e_100g;vitamin-k_100g;vitamin-c_100g;vitamin-b1_100g;vitamin-b2_100g;vitamin-pp_100g;vitamin-b6_100g;vitamin-b9_100g;folates_100g;vitamin-b12_100g;biotin_100g;pantothenic-acid_100g;silica_100g;bicarbonate_100g;potassium_100g;chloride_100g;calcium_100g;phosphorus_100g;iron_100g;magnesium_100g;zinc_100g;copper_100g;manganese_100g;fluoride_100g;selenium_100g;chromium_100g;molybdenum_100g;iodine_100g;caffeine_100g;taurine_100g;ph_100g;fruits-vegetables-nuts_100g;fruits-vegetables-nuts-dried_100g;fruits-vegetables-nuts-estimate_100g;collagen-meat-protein-ratio_100g;cocoa_100g;chlorophyl_100g;carbon-footprint_100g;carbon-footprint-from-meat-or-fish_100g;nutrition-score-fr_100g;nutrition-score-uk_100g;glycemic-index_100g;water-hardness_100g;choline_100g;phylloquinone_100g;beta-glucan_100g;inositol_100g;carnitine_100g
0000000001663;http://world-en.openfoodfacts.org/product/0000000001663/creme-dessert-chocolat-ferme-de-la-fremondiere;kiliweb;1509478049;2017-10-31T19:27:29Z;1509478053;2017-10-31T19:27:33Z;Crème dessert chocolat;;;;;Ferme De La Frémondière;ferme-de-la-fremondiere;;;;;;;;;;;;;;;;;;France;en:france;France;Lait entier, sucre, amidon de maïs, cacao, Agar agar.;;;;;;;;;1;;en:e406;E406 - Agar;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/000/000/1663/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/1663/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/000/000/1663/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/1663/ingredients_fr.7.200.jpg;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000000001670;http://world-en.openfoodfacts.org/product/0000000001670/bouillie-de-sarrasin;kiliweb;1540478379;2018-10-25T14:39:39Z;1563711832;2019-07-21T12:23:52Z;Bouillie de sarrasin;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/000/000/1670/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/1670/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/000/000/1670/ingredients_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/1670/ingredients_fr.8.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
000000000186;http://world-en.openfoodfacts.org/product/000000000186/yaourt-au-chocolat;kiliweb;1586519129;2020-04-10T11:45:29Z;1586519130;2020-04-10T11:45:30Z;Yaourt au chocolat;;;;;;;;;;;;;;;;;;;;;;;;en:fr;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/000/000/186/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/186/front_fr.3.200.jpg;;;https://static.openfoodfacts.org/images/products/000/000/000/186/nutrition_fr.5.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/186/nutrition_fr.5.200.jpg;;494;494;;4.3;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.1;12.7;;;;;;;;;;;;2.7;;;;0.1;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000000001885;http://world-en.openfoodfacts.org/product/0000000001885/compote-de-poire-crous;kiliweb;1511180337;2017-11-20T12:18:57Z;1518126491;2018-02-08T21:48:11Z;Compote de poire;;;;;Crous;crous;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes, Compotes-de-poire;en:plant-based-foods-and-beverages,en:plant-based-foods,en:desserts,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:compotes,en:pear-compotes;Plant-based foods and beverages,Plant-based foods,Desserts,Fruits and vegetables based foods,Fruits based foods,Compotes,Pear compotes;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;-2;a;;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:pear-compotes;Pear compotes;https://static.openfoodfacts.org/images/products/000/000/000/1885/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/1885/front_fr.4.200.jpg;;;https://static.openfoodfacts.org/images/products/000/000/000/1885/nutrition_fr.10.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/1885/nutrition_fr.10.200.jpg;;657;657;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;27;;;;;;;;;3.6;;;0.6;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0000000002042;http://world-en.openfoodfacts.org/product/0000000002042/paella-de-poulet;kiliweb;1523528250;2018-04-12T10:17:30Z;1561463744;2019-06-25T11:55:44Z;Paëlla de poulet;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/000/000/2042/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2042/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2042/ingredients_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2042/ingredients_fr.8.200.jpg;;;;640;640;;9.1;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.2;0.9;;;;;;;;;;;;8.3;;;;2.8;1.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000000002103;http://world-en.openfoodfacts.org/product/0000000002103/aiguillettes-de-poulet;kiliweb;1539629524;2018-10-15T18:52:04Z;1549964455;2019-02-12T09:40:55Z;Aiguillettes de poulet;;;;;;;Viandes, Volailles, Poulets, Aiguillettes de poulet;en:meats,en:poultries,en:chickens,fr:aiguillettes-de-poulet;Meats,Poultries,Chickens,fr:Aiguillettes de poulet;;;;;;;;FR 72.264.002 EC;fr-72-264-002-ec;47.833333,-0.333333;;sable-sur-sarthe-sarthe-france;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;Fish Meat Eggs;Meat;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;fr:aiguillettes-de-poulet;fr:Aiguillettes de poulet;https://static.openfoodfacts.org/images/products/000/000/000/2103/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2103/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2103/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2103/ingredients_fr.7.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000000002219;http://world-en.openfoodfacts.org/product/0000000002219/salade-shaker-chef;kiliweb;1522840946;2018-04-04T11:22:26Z;1561463747;2019-06-25T11:55:47Z;Salade shaker chef;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/000/000/2219/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2219/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2219/ingredients_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2219/ingredients_fr.8.200.jpg;;;;301;301;;2.2;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2;1.2;;;;;;;;;;;;7;;;;0.18;0.072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000000002257;http://world-en.openfoodfacts.org/product/0000000002257/salade-de-macedoine-de-legumes;kiliweb;1520506122;2018-03-08T10:48:42Z;1561463749;2019-06-25T11:55:49Z;Salade de macedoine de légumes;;;;;;;Plats préparés, Légumes préparés, Entrées, Entrées froides, Macédoines de légumes préparées;en:meals,en:prepared-vegetables,en:starters,en:cold-starters,en:prepared-vegetables-macedoines;Meals,Prepared vegetables,Starters,Cold starters,Prepared vegetables macedoines;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;1;b;;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:prepared-vegetables-macedoines;Prepared vegetables macedoines;https://static.openfoodfacts.org/images/products/000/000/000/2257/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2257/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2257/ingredients_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2257/ingredients_fr.9.200.jpg;;;;598;598;;12.7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.9;1;;;;;;;;;;;;1.9;;;;0.27;0.108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0000000002264;http://world-en.openfoodfacts.org/product/0000000002264/baguette-poitevin-crous-resto;kiliweb;1518439960;2018-02-12T12:52:40Z;1550180517;2019-02-14T21:41:57Z;Baguette Poitevin;;;;;Crous resto;crous-resto;;;;;;;;;;;;;;;;;;France;en:france;France;baguette Poite vin Pain baguette 50,6%: farine de BLÉ, eau, sel, levure, GLUTEN, farine de BLE maité, levure désactivée, acide ascorbique, Garniture FROMAGE mi-chèvre 46% (LAIT pasteurisé [95 0% LAIT de vache, 5 0% LAIT de chèvre], sel, FERMENTS LACTIQUES et daffinage, coagulant), tomate saladg 20,4%, huile d'olive I basilic 1%;en:gluten,en:milk;;;;;;;;0;;;;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/000/000/2264/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2264/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2264/ingredients_fr.10.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2264/ingredients_fr.10.200.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2264/nutrition_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2264/nutrition_fr.7.200.jpg;;866;866;;6.7;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.5;0.6;;;;;;;;;1.7;;;8.9;;;;0.4;0.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000000002363;http://world-en.openfoodfacts.org/product/0000000002363/suedois-thon;kiliweb;1539603306;2018-10-15T11:35:06Z;1539603411;2018-10-15T11:36:51Z;Suedois thon;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/000/000/2363/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2363/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2363/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2363/ingredients_fr.7.200.jpg;;;;678;678;;3.7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.7;3.8;;;;;;;;;;;;9.1;;;;0.194;0.0776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000000002400;http://world-en.openfoodfacts.org/product/0000000002400/ciabatta-bombay;kiliweb;1520248076;2018-03-05T11:07:56Z;1520248080;2018-03-05T11:08:00Z;Ciabatta Bombay;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/000/000/2400/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2400/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2400/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2400/ingredients_fr.7.200.jpg;;;;728;728;;2.3;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.3;1.4;;;;;;;;;;;;8.9;;;;0.531;0.2124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000000002417;http://world-en.openfoodfacts.org/product/0000000002417/ciabatta-roma;kiliweb;1521725615;2018-03-22T13:33:35Z;1521725617;2018-03-22T13:33:37Z;Ciabatta Roma;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/000/000/2417/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/2417/front_fr.4.200.jpg;;;;;;904;904;;4.5;2.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.5;1;;;;;;;;;;;;12.5;;;;4.51;1.804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000000003018;http://world-en.openfoodfacts.org/product/0000000003018/salade-tomate;kiliweb;1538739046;2018-10-05T11:30:46Z;1538739049;2018-10-05T11:30:49Z;Salade tomate;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/000/000/3018/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/3018/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/000/000/3018/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/000/000/3018/ingredients_fr.7.200.jpg;;;;75;75;;0.2;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.2;2.1;;;;;;;;;;;;0.9;;;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
