0011110017444;http://world-en.openfoodfacts.org/product/0011110017444/ice-pix-ice-pops-cherry-mango-kroger;usda-ndb-import;1489070596;2017-03-09T14:43:16Z;1550522034;2019-02-18T20:33:54Z;Ice Pix, Ice Pops, Cherry-Mango;;;;;Kroger,  The Kroger Co.;kroger,the-kroger-co;;;;;;;;;;;;;;;;;Kroger;United States;en:united-states;United States;Water, sugar syrup, high fructose corn syrup, citric acid, phosphoric acid, propylene glycol, natural and artificial flavors, gum arabic, guar gum, locust bean gum, modified corn starch, red 40, yellow 5 and 6, xanthan gum, caramel color, salt.;;;;;;92 g (1 BAR);92;;9;;en:e129,en:e150c,en:e1520,en:e330,en:e338,en:e410,en:e412,en:e414,en:e415;E129 - Allura red ac,E150c - Ammonia caramel,E1520 - Propylene Glycol,E330 - Citric acid,E338 - Phosphoric acid,E410 - Locust bean gum,E412 - Guar gum,E414 - Acacia gum,E415 - Xanthan gum;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;364;364;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.74;20.65;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011110017468;http://world-en.openfoodfacts.org/product/0011110017468/ice-pix-pops-the-kroger-co;usda-ndb-import;1489092666;2017-03-09T20:51:06Z;1587592486;2020-04-22T21:54:46Z;Ice pix pops;;;;;The Kroger Co.;the-kroger-co;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, sugar syrup, high fructose corn syrup, citric acid, phosphoric acid, natural and artificial flavors, propylene glycol, guar gum, locust bean gum, caramel color, gum arabic, yellow 5, blue 1.;;;;;;1 bar (78 g);78;;9;;en:e102,en:e133,en:e150c,en:e1520,en:e330,en:e338,en:e410,en:e412,en:e414;E102 - Tartrazine,E133 - Brilliant blue FCF,E150c - Ammonia caramel,E1520 - Propylene Glycol,E330 - Citric acid,E338 - Phosphoric acid,E410 - Locust bean gum,E412 - Guar gum,E414 - Acacia gum;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:frozen-desserts;Frozen desserts;;;;;;;;322;322;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;20.51;20.51;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011110017475;http://world-en.openfoodfacts.org/product/0011110017475/party-pail-ice-cream;org-database-usda;1587644925;2020-04-23T12:28:45Z;1587644925;2020-04-23T12:28:45Z;Party pail ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Ice cream: milk, cream, corn syrup, sugar, high fructose corn syrup, whey, buttermilk, natural and artificial flavors, cellulose gel, guar gum, cellulose gum, mono-and diglycerides, locust bean gum, polysorbate 80, carrageenan, annatto (for color), caramel color. chocolate flavored chips: sugar, coconut oil, cocoa processed with alkali, partially hydrogenated coconut oil, cocoa, salt, soy lecithin, natural flavor.;en:milk;;;;;0.5 cup (64 g);64;;9;;en:e150c,en:e160b,en:e322,en:e322i,en:e407,en:e410,en:e412,en:e433,en:e466,en:e471;E150c - Ammonia caramel,E160b - Annatto,E322 - Lecithins,E322i - Lecithin,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;14;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:frozen-desserts;Frozen desserts;;;;;;;;916;916;;12.5;7.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.039;25;25;;;;;;;;;0;;;3.12;;;;0.215;0.086;;0.0000936;;;;;0.0019;;;;;;;;;;;;0.234;;0.094;;0.00056;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0011110017482;http://world-en.openfoodfacts.org/product/0011110017482/party-pail-ice-cream-kroger;usda-ndb-import;1489090283;2017-03-09T20:11:23Z;1587591291;2020-04-22T21:34:51Z;Party Pail Ice Cream;;;;;Kroger;kroger;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;Kroger;United States;en:united-states;United States;Milk, cream, sugar, corn syrup, high fructose corn syrup, whey, buttermilk, cellulose gel, guar gum, cellulose gum, mono & diglycerides, locust bean gum, polysorbate 80, carrageenan, natural flavor, artificial flavor, annatto (for color).;;;;;;0.5 cup (64 g);64;;7;;en:e160b,en:e407,en:e410,en:e412,en:e433,en:e466,en:e471;E160b - Annatto,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:frozen-desserts;Frozen desserts;;;;;;;;849;849;;9.38;6.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.039;23.44;23.44;;;;;;;;;0;;;3.12;;;;0.195;0.078;;0.0001407;;;;;0;;;;;;;;;;;;0.188;;0.125;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0011110017499;http://world-en.openfoodfacts.org/product/0011110017499/kroger-party-pail-ice-cream-chocolate;usda-ndb-import;1489090284;2017-03-09T20:11:24Z;1587591291;2020-04-22T21:34:51Z;Kroger, party pail ice cream, chocolate;;;;;Kroger,  The Kroger Co.;kroger,the-kroger-co;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;Kroger;United States;en:united-states;United States;Milk, cream, sugar, corn syrup, high fructose corn syrup, cocoa processed with alkali, whey, buttermilk, cellulose gel, guar gum, cellulose gum, mono - and diglycerides, locust bean gum, polysorbate 80, carrageenan, peanuts, egg yolk, yellow 5 and 6.;;;;;;0.5 cup (64 g);64;;6;;en:e407,en:e410,en:e412,en:e433,en:e466,en:e471;E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;9;c;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:frozen-desserts;Frozen desserts;;;;;;;;916;916;;10.94;6.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.031;26.56;18.75;;;;;;;;;3.1;;;3.12;;;;0.175;0.07;;0.0000936;;;;;0;;;;;;;;;;;;0.234;;0.062;;0.00056;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;
0011110017574;http://world-en.openfoodfacts.org/product/0011110017574/party-pail-ice-cream-the-kroger-co;usda-ndb-import;1489090284;2017-03-09T20:11:24Z;1587591292;2020-04-22T21:34:52Z;Party Pail Ice Cream;;;;;The Kroger Co.;the-kroger-co;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, corn syrup, sugar, high fructose corn syrup, strawberries, cocoa processed with alkali, whey, buttermilk, cellulose gel, guar gum, cellulose gum, mono - and diglycerides, natural and artificial flavors, citric acid, xanthan gum, locust bean gum, polysorbate 80, annatto (for color), peanuts, egg yolk, carrageenan, red 40, red 3, blue 1, yellow 6.;en:peanuts;;;;;0.5 cup (64 g);64;;12;;en:e110,en:e129,en:e133,en:e160b,en:e330,en:e407,en:e410,en:e412,en:e415,en:e433,en:e466,en:e471;E110 - Sunset yellow FCF,E129 - Allura red ac,E133 - Brilliant blue FCF,E160b - Annatto,E330 - Citric acid,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E415 - Xanthan gum,E433 - Polyoxyethylene sorbitan monooleate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:frozen-desserts;Frozen desserts;;;;;;;;849;849;;9.38;6.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.039;23.44;21.88;;;;;;;;;0;;;3.12;;;;0.195;0.078;;0.0000936;;;;;0.0019;;;;;;;;;;;;0.141;;0.125;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0011110017581;http://world-en.openfoodfacts.org/product/0011110017581/party-pail-ice-cream-the-kroger-co;usda-ndb-import;1489090284;2017-03-09T20:11:24Z;1587591292;2020-04-22T21:34:52Z;Party Pail Ice Cream;;;;;The Kroger Co.;the-kroger-co;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, corn syrup, high fructose corn syrup, whey, butter milk, cellulose gel, guar gum, cellulose gum, mono and diglycerides, locust bean gum, polysorbate 80, carrageenan, artificial flavor, annatto (for color), cookies: enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable oil (soybean, palm oil with citric acid, palm kernal oil with tbhq for freshness), cocoa (processed with alkali), invert sugar, caramel (for color), yellow corn flour, chocolate liquor, cornstarch, salt, leavening (baking soda, monocalcium phosphate, ammonium bicarbonate), whey, natural and artificial flavor, soy lecithin.;en:soybeans;;;;;0.5 cup (64 g);64;;10;;en:e160b,en:e322,en:e322i,en:e330,en:e341,en:e341i,en:e407,en:e410,en:e412,en:e433,en:e466,en:e471;E160b - Annatto,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:frozen-desserts;Frozen desserts;;;;;;;;916;916;;10.94;7.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.039;28.12;25;;;;;;;;;0;;;3.12;;;;0.175;0.07;;0.0000936;;;;;0.0019;;;;;;;;;;;;0.188;;0.094;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0011110017598;http://world-en.openfoodfacts.org/product/0011110017598/party-pail-sherbet-the-kroger-co;usda-ndb-import;1489090285;2017-03-09T20:11:25Z;1587591292;2020-04-22T21:34:52Z;Party Pail Sherbet;;;;;The Kroger Co.;the-kroger-co;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, sugar syrup, milk* and skim milk*, corn syrup, concentrated raspberry juice, concentrated lime juice, orange pulp, concentrated orange juice, high fructose corn syrup, raspberry puree, natural and artificial flavors, citric acid, locust bean gum, mono - and diglycerides*, methyl cellulose, guar gum, polysorbate 80*, pectin, malic acid, turmeric extract (for color), red 40, blue 1, yellow 5, yellow 6.;;;;;;0.5 cup (85 g);85;;13;;en:e100,en:e102,en:e110,en:e129,en:e133,en:e296,en:e330,en:e410,en:e412,en:e433,en:e440,en:e440i,en:e461,en:e471;E100 - Curcumin,E102 - Tartrazine,E110 - Sunset yellow FCF,E129 - Allura red ac,E133 - Brilliant blue FCF,E296 - Malic acid,E330 - Citric acid,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate,E440 - Pectins,E440i - Pectin,E461 - Methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;6;c;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:frozen-desserts;Frozen desserts;;;;;;;;590;590;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;32.94;24.71;;;;;;;;;0;;;1.18;;;;0.0875;0.035;;0;;;;;0.0014;;;;;;;;;;;;0.076;;0.071;;0.00042;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;
0011110017697;http://world-en.openfoodfacts.org/product/0011110017697/seltzer-water-mandarin-orange-kroger;openfoodfacts-contributors;1584300509;2020-03-15T19:28:29Z;1584301341;2020-03-15T19:42:21Z;Seltzer Water Mandarin Orange;;12 fl oz;Aluminum can;aluminum-can;Kroger, The Kroger Co.;kroger,the-kroger-co;Flavored sparkling waters;en:beverages,en:carbonated-drinks,en:waters,en:carbonated-waters,en:flavored-waters,en:flavored-sparkling-waters;Beverages,Carbonated drinks,Waters,Carbonated waters,Flavored waters,Flavored sparkling waters;;;;;;;;;;;;;United States;kroger;en:United States;en:united-states;United States;Carbonated water, natural favors.;;;;;;345ml;345;;0;;;;0;;;0;;;0;b;1;Beverages;Waters and flavored waters;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;en:flavored-sparkling-waters;Flavored sparkling waters;https://static.openfoodfacts.org/images/products/001/111/001/7697/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/001/111/001/7697/front_en.4.200.jpg;;;https://static.openfoodfacts.org/images/products/001/111/001/7697/nutrition_en.7.400.jpg;https://static.openfoodfacts.org/images/products/001/111/001/7697/nutrition_en.7.200.jpg;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;0;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011110017734;http://world-en.openfoodfacts.org/product/0011110017734/ice-cream-sandwiches-kroger;usda-ndb-import;1489135182;2017-03-10T08:39:42Z;1587627029;2020-04-23T07:30:29Z;Ice Cream Sandwiches;;;;;Kroger;kroger;Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream sandwiches;en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-sandwiches;Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Ice cream sandwiches;;;;;;;;;;;;;;Kroger;United States;en:united-states;United States;Ice cream - milk, cream, corn syrup, sugar, whey, buttermilk, maltodextrin, cellulose gel, mono and diglycerides, guar gum, natural and artificial flavors, locust bean gum, cellulose gum, polysorbate 80, carrageenan, sucralose. wafers - bleached wheat flour, sugar, whole wheat flour, palm oil, dextrose, molasses, high fructose corn starch, salt, baking soda, natural flavor, mono & diglycerides, caramel color, soy lecithin. choco chips - sugar, coconut oil, cocoa processes with alkali, partially hydrogenated coconut oil, cocoa, salt, lecithin, natural flavor.;;;;;;1 SANDWICH (74 g);74;;9;;en:e150c,en:e322,en:e322i,en:e407,en:e410,en:e412,en:e433,en:e466,en:e471,en:e955;E150c - Ammonia caramel,E322 - Lecithins,E322i - Lecithin,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E955 - Sucralose;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;14;d;4;Milk and dairy products;Ice cream;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:ice-cream-sandwiches;Ice cream sandwiches;;;;;;;;1188;1188;;10.81;6.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.027;41.89;21.62;;;;;;;;;1.4;;;4.05;;;;0.5075;0.203;;0.000081;;;;;0;;;;;;;;;;;;;;0.081;;0.00146;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0011110017741;http://world-en.openfoodfacts.org/product/0011110017741/valentine-colossal-brownie-bakery-fresh;usda-ndb-import;1489077818;2017-03-09T16:43:38Z;1587589210;2020-04-22T21:00:10Z;Valentine Colossal Brownie;;;;;Bakery Fresh;bakery-fresh;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Brownie-sugar, enriched wheat flour bleached (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), palm oil, water, corn syrup solids, cocoa processed with alkali, soybean oil, contains 2% or less of: artificial flavor, caramel color, cornstarch, egg whites, leavening (baking soda, sodium aluminum phosphate), nonfat milk, red 40, salt, soy lecithin, sodium sulfite.;;;;;;0.125 BROWNIE (85 g);85;;6;;en:e129,en:e150c,en:e221,en:e322,en:e322i,en:e500,en:e541;E129 - Allura red ac,E150c - Ammonia caramel,E221 - Sodium sulphite,E322 - Lecithins,E322i - Lecithin,E500 - Sodium carbonates,E541 - Sodium aluminium phosphate;0;;;0;;;22;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:cakes;Cakes;;;;;;;;1870;1870;;14.12;5.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;76.47;52.94;;;;;;;;;1.2;;;3.53;;;;0.795;0.318;;0;;;;;0;;;;;;;;;;;;;;0;;0.00212;;;;;;;;;;;;;;;;;;;;;22;;;;;;;;
